 ,Area,Mean,Min,Max
1,2.755,255,255,255
2,5.510,255,255,255
3,1.102,255,255,255
4,2.125,255,255,255
5,7.242,255,255,255
6,41.563,255,255,255
7,1.181,255,255,255
8,8.187,255,255,255
9,18.814,255,255,255
10,19.443,255,255,255
11,26.134,255,255,255
12,8.423,255,255,255
13,8.187,255,255,255
14,39.280,255,255,255
15,17.712,255,255,255
