 ,Area,Mean,Min,Max
1,5.746,255,255,255
2,14.484,255,255,255
3,3.542,255,255,255
4,7.872,255,255,255
5,32.196,255,255,255
6,29.047,255,255,255
7,2.440,255,255,255
