 ,Area,Mean,Min,Max
1,1.653,255,255,255
2,2.913,255,255,255
3,1.496,255,255,255
4,1.181,255,255,255
5,41.721,255,255,255
6,83.599,255,255,255
7,1.259,255,255,255
8,14.799,255,255,255
9,26.686,255,255,255
10,2.047,255,255,255
11,3.385,255,255,255
12,1.181,255,255,255
13,1.968,255,255,255
14,42.744,255,255,255
15,11.099,255,255,255
16,1.653,255,255,255
17,2.440,255,255,255
18,2.047,255,255,255
19,7.242,255,255,255
