 ,Area,Mean,Min,Max
1,29.598,255,255,255
2,2.755,255,255,255
3,3.542,255,255,255
4,74.546,255,255,255
5,13.540,255,255,255
6,12.752,255,255,255
7,27.000,255,255,255
8,1.181,255,255,255
9,39.123,255,255,255
