 ,Area,Mean,Min,Max
1,8.738,255,255,255
2,4.251,255,255,255
3,15.665,255,255,255
4,3.778,255,255,255
5,1.181,255,255,255
6,6.848,255,255,255
7,1.811,255,255,255
8,1.417,255,255,255
9,49.042,255,255,255
10,2.676,255,255,255
11,3.778,255,255,255
