 ,Area,Mean,Min,Max
1,3.700,255,255,255
2,3.464,255,255,255
3,2.125,255,255,255
4,1.889,255,255,255
5,1.102,255,255,255
6,6.691,255,255,255
7,16.295,255,255,255
8,7.006,255,255,255
9,8.265,255,255,255
10,32.826,255,255,255
11,14.720,255,255,255
12,2.676,255,255,255
13,9.289,255,255,255
14,3.857,255,255,255
15,25.269,255,255,255
16,3.385,255,255,255
17,1.259,255,255,255
18,8.423,255,255,255
