"Run","Sample","Shannon","Simpson","Observed_ASVs","Total_Reads","GW","Year","Primer"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE032-GW219_20180807_S35",5.91309037973803,0.99586978105238,715,16264,"GW219","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE033-GW121_20180807_S8",5.65557606189889,0.991854714287652,751,15360,"GW121","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE034-GW121_20180807_S69",4.83888811841247,0.97387179638795,745,17821,"GW121","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE035-GW222_20180807_S59",5.03494476420061,0.989442454925285,459,12487,"GW222","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE036-GW298_20180807_S72",4.16835569455354,0.973726023082135,260,18807,"GW298","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE037-GW760_20180807_S30",4.9581600933215,0.986740823893872,474,19253,"GW760","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE038-GW760_20180807_S37",4.63520290889772,0.985472080393569,220,6017,"GW760","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE039-GW298_20180807_S107",4.01037624077112,0.971375064528367,132,2501,"GW298","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE040-GW298_20180807_S159",4.15813879273701,0.973157759156909,183,6910,"GW298","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE040-GW298_20180807_S49",4.29964635224716,0.979162158295956,229,14758,"GW298","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE041-GW338_20180807_S95",5.04011971947357,0.988738269313892,411,12602,"GW338","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE042-GW373_20180807_S19",4.73741295713921,0.981351307136718,571,22366,"GW373","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE043-GW341_20180807_S44",4.44838915263541,0.982007031814661,207,3391,"GW341","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE045-GW439_20180807_S26",3.24354438525709,0.922775201660331,335,18887,"GW439","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE045-GW439_20180807_S52",3.54770490803727,0.936368234337065,323,11289,"GW439","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE046-GW439_20180807_S2",3.34887059724462,0.925854472745122,373,20870,"GW439","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE046-GW439_20180807_S3",3.73572613101433,0.939967537792416,557,40847,"GW439","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE047-GW439_20180807_S20",3.85995710045072,0.95556764093196,289,12134,"GW439","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE047-GW439_20180807_S51",4.00135822436762,0.960385756592605,317,13093,"GW439","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE048-GW220_20180807_S27",4.36791092275647,0.974178562511416,507,20034,"GW220","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE049-GW398_20180807_S58",4.76947791684863,0.983773803693804,559,23392,"GW398","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE050-GW381sic_20180807_S11",4.18416512745978,0.958944383879965,580,21759,"GW381","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE050-GW381sic_20180807_S12",4.41466759715691,0.967584750885581,586,18939,"GW381","16GOWN","BACT"
