#mpa_vJan25_CHOCOPhlAnSGB_202503
#clade_name	relative_abundance
UNCLASSIFIED	46.31619
d__Bacteria	38.48760786692779
d__Archaea	15.19620046805069
d__Bacteria;p__Pseudomonadota	38.26717678152353
d__Archaea;p__Methanobacteriota	13.731507546581637
d__Archaea;p__Halobacteriota	1.4646929214690525
d__Bacteria;p__Bacteroidota	0.1583350243031855
d__Bacteria;p__Atribacterota	0.02487170840159553
d__Bacteria;p__Desulfobacterota	0.02718011215999961
d__Bacteria;p__Riflebacteria	0.006855422324376752
d__Bacteria;p__Chloroflexota	0.0031888182150977217
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria	37.92242473277713
d__Archaea;p__Methanobacteriota;c__Methanobacteria	13.731507546581637
d__Archaea;p__Halobacteriota;c__Methanomicrobia	1.4646929214690525
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria	0.3447520487463983
d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.1583350243031855
d__Bacteria;p__Atribacterota;c__JS1	0.02487170840159553
d__Bacteria;p__Desulfobacterota;c__Syntrophia	0.024163082131573817
d__Bacteria;p__Riflebacteria;c__Ozemobacteria	0.006855422324376752
d__Bacteria;p__Chloroflexota;c__Dehalococcoidia	0.0031888182150977217
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	0.002678822035915426
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia	0.0003382079925103644
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales	29.926285901852093
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales	13.731507546581637
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Nitrosococcales	6.833846801806924
d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales	1.4646929214690525
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales	1.1228988505619113
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales	0.3447520487463983
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.14972950982708846
d__Bacteria;p__Atribacterota;c__JS1;o__SB-45	0.02487170840159553
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales	0.03921065360786828
d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales	0.024163082131573817
d__Bacteria;p__Riflebacteria;c__Ozemobacteria;o__Ozemobacterales	0.006855422324376752
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales	0.005030172840987483
d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales	0.0031888182150977217
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales	0.0035753416351095666
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales	0.002678822035915426
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales	0.0003382079925103644
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales	0.00018252494833892683
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae	29.926285901852093
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	13.731507546581637
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae	6.833846801806924
d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae	1.1275800786487216
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae	1.0172491157586736
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.3447520487463983
d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae	0.3371128428203308
