#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/gamaliellysandergl.c/software/miniforge3/envs/metaphlan4/bin/metaphlan --input_type fastq /work/ebg_lab/eb/AIWIP_GOWN_metagenome/100_denitrificationindex/10_trimnfiltering/01_trimmed/19GWC19048-C19-GOWN142_1.clean.corrected.fastq.gz,/work/ebg_lab/eb/AIWIP_GOWN_metagenome/100_denitrificationindex/10_trimnfiltering/01_trimmed/19GWC19048-C19-GOWN142_2.clean.corrected.fastq.gz -t rel_ab_w_read_stats --db_dir /home/gamaliellysandergl.c/database/metaphlan --index mpa_vJan25_CHOCOPhlAnSGB_202503 --mapout /scratch/39035758/19GWC19048-C19-GOWN142.bowtie2.bz2 --tmp_dir /scratch/39035758/tmp --nproc 10 -o 19GWC19048-C19-GOWN142_mpa_vJan25_CHOCOPhlAnSGB_202503.mp4.txt
#140860812 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 103922533
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	26.22325	-	36938279
k__Bacteria	2	73.30236085857342	35.68836508725468	103280778
k__Archaea	2157	0.47439189789939584	0.23096616544555812	641755
k__Bacteria|p__Pseudomonadota	2|1224	65.5626409241243	31.920166067021178	94281489
k__Bacteria|p__Campylobacterota	2|29547	5.57295572739372	2.7132781906387065	6350415
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.9761402157208918	0.4752493619680005	1287071
k__Archaea|p__Methanobacteriota	2157|28890	0.4722007283425287	0.2298997349559945	635153
k__Bacteria|p__Candidatus_Cloacimonadota	2|456828	0.45750439919343927	0.22274278060498942	648034
k__Bacteria|p__Nitrospirota	2|40117	0.38633934348454557	0.18809576315627177	314272
k__Bacteria|p__Candidatus_Omnitrophota	2|67812	0.2282947837296295	0.11114878983899851	190292
k__Bacteria|p__Firmicutes	2|1239	0.08881245496824199	0.043240557732351304	115824
k__Bacteria|p__Bacteroidota	2|976	0.025755464387284658	0.012540931514416898	60166
k__Archaea|p__Thermoplasmatota	2157|2283796	0.0021911695568672426	0.0010664304895636255	6602
k__Bacteria|p__Candidatus_Saccharibacteria	2|95818	0.0017337536897771113	0.000844969643346352	10391
k__Bacteria|p__Actinomycetota	2|201174	0.001645221586469344	0.0008005227297135866	8682
k__Bacteria|p__Thermomicrobiota	2|3027942	0.0003983944648849532	0.0001957358674531105	9253
k__Bacteria|p__Chloroflexota	2|200795	0.0001254204796860038	6.141653925882482e-05	4889
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	62.406478818877666	30.38354030359332	86250506
k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria	2|29547|3031852	5.57295572739372	2.7132781906387065	6350415
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	3.0770291602400386	1.4980975114868678	7090875
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB40977	2|200940|	0.9306125815948725	0.4530845498133161	1040185
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	0.4722007283425287	0.2298997349559945	635153
k__Bacteria|p__Candidatus_Cloacimonadota|c__CFGB2808	2|456828|	0.45750439919343927	0.22274278060498942	648034
k__Bacteria|p__Nitrospirota|c__CFGB5004	2|40117|	0.38633934348454557	0.18809576315627177	314272
k__Bacteria|p__Candidatus_Omnitrophota|c__CFGB25749	2|67812|	0.2282947837296295	0.11114878983899851	190292
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	0.0882074855956389	0.04294669983777801	104787
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	0.047600760878476256	0.02317659861269404	183948
k__Bacteria|p__Pseudomonadota|c__CFGB74353	2|1224|	0.028972130807466877	0.014104787080963094	11878
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.025563644830117832	0.012444449399026962	51178
k__Bacteria|p__Bacteroidota|c__Flavobacteriia	2|976|117743	0.022590441694031977	0.010997895972108753	37230
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB34348	2|200940|	0.01460041937050597	0.007107451570450303	100636
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255	2|200940|	0.003179778043803978	0.0015481401317892242	20031
k__Bacteria|p__Bacteroidota|c__CFGB90425	2|976|	0.0028625380069511454	0.0013951828940901162	6915
k__Bacteria|p__Pseudomonadota|c__CFGB2779	2|1224|	0.0025600533206496068	0.0012468662473301213	744282
k__Archaea|p__Thermoplasmatota|c__CFGB14502	2157|2283796|	0.0021911695568672426	0.0010664304895636255	6602
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobaccia	2|200940|3031647	0.0021837918815915953	0.0010647710534179146	75041
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB86280	2|95818|	0.0017337536897771113	0.000844969643346352	10391
k__Bacteria|p__Actinomycetota|c__CFGB33775	2|201174|	0.001645221586469344	0.0008005227297135866	8682
k__Bacteria|p__Firmicutes|c__CFGB8996	2|1239|	0.0005902140220517825	0.00028795240200932514	5725
k__Bacteria|p__Thermomicrobiota|c__CFGB2607	2|3027942|	0.0003983944648849532	0.0001957358674531105	9253
k__Bacteria|p__Bacteroidota|c__CFGB87134	2|976|	0.0002729739851989494	0.00013149057319777546	6178
k__Bacteria|p__Chloroflexota|c__Chloroflexota_unclassified	2|200795|	0.0001254204796860038	6.141653925882482e-05	4889
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	3.688837637823641e-05	1.6362075020252075e-05	9843
k__Bacteria|p__Firmicutes|c__CFGB5125	2|1239|	1.4755350551294564e-05	5.905492563971639e-06	5312
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales	2|1224|28216|32003	60.081574142288765	29.251624300504474	81278524
k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria|o__Campylobacterales	2|29547|3031852|213849	5.57295572739372	2.7132781906387065	6350415
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Methylococcales	2|1224|1236|135618	3.0758561098712107	1.4975281818882282	7084807
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	2.3245357928251185	1.1317355659769646	4953408
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB40977|o__OFGB40977	2|200940||	0.9306125815948725	0.4530845498133161	1040185
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	0.4722007283425287	0.2298997349559945	635153
k__Bacteria|p__Candidatus_Cloacimonadota|c__CFGB2808|o__OFGB2808	2|456828||	0.45750439919343927	0.22274278060498942	648034
k__Bacteria|p__Nitrospirota|c__CFGB5004|o__OFGB5004	2|40117||	0.38633934348454557	0.18809576315627177	314272
k__Bacteria|p__Candidatus_Omnitrophota|c__CFGB25749|o__OFGB25749	2|67812||	0.2282947837296295	0.11114878983899851	190292
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	0.0882074855956389	0.04294669983777801	104787
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.0441111204730951	0.021474690830560642	102185
k__Bacteria|p__Pseudomonadota|c__CFGB74353|o__OFGB74353	2|1224||	0.028972130807466877	0.014104787080963094	11878
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales	2|200940|3031449|213115	0.025563644830117832	0.012444449399026962	51178
