#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/gamaliellysandergl.c/software/miniforge3/envs/metaphlan4/bin/metaphlan --input_type fastq /work/ebg_lab/eb/AIWIP_GOWN_metagenome/100_denitrificationindex/10_trimnfiltering/01_trimmed/19GWC19049-C20-GOWN123_1.clean.corrected.fastq.gz,/work/ebg_lab/eb/AIWIP_GOWN_metagenome/100_denitrificationindex/10_trimnfiltering/01_trimmed/19GWC19049-C20-GOWN123_2.clean.corrected.fastq.gz -t rel_ab_w_read_stats --db_dir /home/gamaliellysandergl.c/database/metaphlan --index mpa_vJan25_CHOCOPhlAnSGB_202503 --mapout /scratch/39035758/19GWC19049-C20-GOWN123.bowtie2.bz2 --tmp_dir /scratch/39035758/tmp --nproc 10 -o 19GWC19049-C20-GOWN123_mpa_vJan25_CHOCOPhlAnSGB_202503.mp4.txt
#67108916 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 10309233
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria|p__Chloroflexota|c__Chloroflexota_unclassified	2|200795|	0.1405648450596341	0.027751326761381465	133519
k__Bacteria|p__Nitrospirota|c__CFGB5004	2|40117|	0.11734066058703733	0.0231662223550579	72550
k__Bacteria|p__Actinomycetota|c__CFGB33775	2|201174|	0.10994849391934747	0.021706738616658814	51088
k__Bacteria|p__Chloroflexota|c__CFGB91799	2|200795|	0.05693903938859629	0.011241170604817035	45489
k__Bacteria|p__Candidatus_Omnitrophota|c__CFGB3379	2|67812|	0.05322298552967239	0.010507527800622472	30213
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia	2|200940|3031451	0.05010911981159105	0.009892846775883537	44587
k__Bacteria|p__Candidatus_Omnitrophota|c__CFGB25749	2|67812|	0.04977115707948553	0.009826301514352103	36544
k__Bacteria|p__Candidatus_Omnitrophota|c__CFGB94351	2|67812|	0.04925499581590619	0.009724231457573751	18864
k__Bacteria|p__Kiritimatiellota|c__CFGB56764	2|134625|	0.034424576653421135	0.006796251973553029	67610
k__Bacteria|p__Candidatus_Omnitrophota|c__CFGB10113	2|67812|	0.029733039454101745	0.005870038811664151	11924
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB11522	2|95818|	0.02001661090606798	0.003951735778603321	14686
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.019810760878330978	0.003911086421269888	20341
k__Bacteria|p__Bacteroidota|c__CFGB11592	2|976|	0.009358495290849282	0.0018477615562615675	10524
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB12416	2|200940|	0.009327771406112417	0.0018416455250787537	10095
k__Bacteria|p__Candidatus_Parcubacteria|c__CFGB3846	2|221216|	0.00929704752137555	0.0018354086299396913	3981
k__Bacteria|p__Nitrospirota|c__Nitrospiria	2|40117|203693	0.008846942609980469	0.0017466486353351237	11032
k__Bacteria|p__Bacteroidota|c__CFGB90425	2|976|	0.008318491792506377	0.0016421730412022769	19787
k__Bacteria|p__Nitrospirota|c__CFGB40910	2|40117|	0.008312347015559005	0.0016409446122980578	7107
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	0.006923627425452677	0.0013670611447548352	23175
k__Bacteria|p__Firmicutes|c__CFGB5125	2|1239|	0.00539511415979361	0.001065149116718051	9845
k__Bacteria|p__Caldisericota|c__CFGB86176	2|67814|	0.00531523205947776	0.0010494722357132452	7460
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobaccia	2|200940|3031647	0.004797534601661574	0.0009470196288736058	71153
k__Bacteria|p__Actinomycetota|c__Actinomycetota_unclassified	2|201174|	0.004648523760687775	0.0009177312209277394	12353
k__Bacteria|p__Planctomycetota|c__CFGB73079	2|203682|	0.0043781535750033575	0.000864240106270276	7377
k__Bacteria|p__Thermomicrobiota|c__CFGB2607	2|3027942|	0.004296735280450663	0.0008482867102197791	11820
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	0.004287518115029604	0.0008465695164880704	7766
k__Bacteria|p__Planctomycetota|c__CFGB34599	2|203682|	0.0036546060894501707	0.0007215187535038392	5158
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB11088	2|200940|	0.0034625818098447604	0.0006836550962433594	23747
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB82396	2|200940|	0.0033227881342920216	0.0006559532503454886	10832
k__Bacteria|p__Planctomycetota|c__CFGB8476	2|203682|	0.0028342783669758577	0.0005595199897994658	6389
k__Bacteria|p__Candidatus_Methylomirabilota|c__CFGB10892	2|640293|	0.0023288704630544175	0.00045977859600782945	28707
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	0.0021138032698963575	0.0004173012578349094	8203
k__Bacteria|p__Chloroflexota|c__CFGB31944	2|200795|	0.002038529752291037	0.00040250661553679993	5991
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB3534	2|95818|	0.001622221114106507	0.0003202989225876581	2421
k__Bacteria|p__Firmicutes|c__CFGB40289	2|1239|	0.0008925288516059475	0.00017626634845327997	5579
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.0008249363051848431	0.00016277210154563455	25336
k__Bacteria|p__Ignavibacteriota|c__CFGB2452	2|1134404|	0.0008003571973953506	0.00015790782331415287	6097
k__Bacteria|p__Bacteroidota|c__CFGB4833	2|976|	0.0007911400319742909	0.00015605653135867688	7193
k__Bacteria|p__Candidatus_Omnitrophota|c__CFGB94354	2|67812|	0.0007849952550269177	0.00015510388015234193	2328
k__Bacteria|p__Planctomycetota|c__CFGB36096	2|203682|	0.0007204750970794998	0.0001421743621048454	6335
k__Bacteria|p__Bacteroidota|c__CFGB37905	2|976|	0.0006636359103162983	0.0001309451068035866	5393
k__Bacteria|p__Actinomycetota|c__CFGB14186	2|201174|	0.0005038717096845969	9.962501939933839e-05	2646
k__Archaea|p__Candidatus_Bathyarchaeota|c__CFGB18683	2157|928852|	0.0004946545442635372	9.779248679661562e-05	4736
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB3511	2|95818|	0.0004946545442635372	9.780867182957556e-05	1670
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.00039633811310556705	7.8281554242551e-05	10178
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB5129	2|200940|	0.0003195284012634029	6.315021734270052e-05	8407
k__Bacteria|p__Mycoplasmatota|c__CFGB32834	2|544448|	0.00013057651013167906	2.5747922671646286e-05	2585
k__Bacteria|p__Nitrospirota|c__CFGB5000	2|40117|	0.0001290403158948358	2.533886260703231e-05	4470
k__Bacteria|p__Planctomycetota|c__CFGB91573	2|203682|	0.0001198231504737761	2.3646212631198253e-05	3131
k__Bacteria|p__Bacteroidota|c__CFGB54686	2|976|	0.00010292501386849998	2.0440448411792843e-05	5388
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB36043	2|200940|	7.680971184216417e-05	1.5177251023138476e-05	8106
k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria|o__Campylobacterales	2|29547|3031852|213849	8.412231901032794	1.660803350427514	3963014
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales	2|1224|28216|32003	2.7468842768418433	0.5423096477736538	2423222
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.6558689122548188	0.1294862408434362	699470
k__Bacteria|p__Bacteroidota|c__CFGB6745|o__OFGB6745	2|976||	0.5999606591991442	0.11844843908897615	523091
k__Bacteria|p__Actinomycetota|c__CFGB11714|o__OFGB11714	2|201174||	0.3682088604347297	0.07269438165218507	189619
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255|o__OFGB2255	2|200940||	0.3429568995694998	0.0677090945788794	268120
k__Bacteria|p__Firmicutes|c__CFGB8996|o__OFGB8996	2|1239||	0.3347950995891515	0.06609770595339476	164601
k__Bacteria|p__Candidatus_Zixiibacteriota|c__CFGB72753|o__OFGB72753	2|1379697||	0.2668999229033889	0.05269321855108087	134480
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB34348|o__OFGB34348	2|200940||	0.22531053632933065	0.044482407194457195	556251
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	0.20360257556849823	0.040196748536589444	113408
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB40977|o__OFGB40977	2|200940||	0.1603540992186493	0.03165823614679974	86621
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB8790|o__OFGB8790	2|200940||	0.14487540608821636	0.028602243167422773	120087
k__Bacteria|p__Chloroflexota|c__Chloroflexota_unclassified|o__Chloroflexota_unclassified	2|200795||	0.1405648450596341	0.027751326761381465	133519
k__Bacteria|p__Nitrospirota|c__CFGB5004|o__OFGB5004	2|40117||	0.11734066058703733	0.0231662223550579	72550
k__Bacteria|p__Actinomycetota|c__CFGB33775|o__OFGB33775	2|201174||	0.10994849391934747	0.021706738616658814	51088
k__Bacteria|p__Chloroflexota|c__CFGB91799|o__OFGB91799	2|200795||	0.05693903938859629	0.011241170604817035	45489
k__Bacteria|p__Candidatus_Omnitrophota|c__CFGB3379|o__OFGB3379	2|67812||	0.05322298552967239	0.010507527800622472	30213
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales	2|200940|3031451|3024411	0.05010911981159105	0.009892846775883537	44587
k__Bacteria|p__Candidatus_Omnitrophota|c__CFGB25749|o__OFGB25749	2|67812||	0.04977115707948553	0.009826301514352103	36544
k__Bacteria|p__Candidatus_Omnitrophota|c__CFGB94351|o__OFGB94351	2|67812||	0.04925499581590619	0.009724231457573751	18864
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Rhodocyclales	2|1224|28216|206389	0.045732502430824544	0.009028882512213962	105333
k__Bacteria|p__Kiritimatiellota|c__CFGB56764|o__OFGB56764	2|134625||	0.034424576653421135	0.006796251973553029	67610
k__Bacteria|p__Candidatus_Omnitrophota|c__CFGB10113|o__OFGB10113	2|67812||	0.029733039454101745	0.005870038811664151	11924
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB11522|o__OFGB11522	2|95818||	0.02001661090606798	0.003951735778603321	14686
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales	2|200940|3031449|213115	0.019810760878330978	0.003911086421269888	20341
k__Bacteria|p__Bacteroidota|c__CFGB11592|o__OFGB11592	2|976||	0.009358495290849282	0.0018477615562615675	10524
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB12416|o__OFGB12416	2|200940||	0.009327771406112417	0.0018416455250787537	10095
k__Bacteria|p__Candidatus_Parcubacteria|c__CFGB3846|o__OFGB3846	2|221216||	0.00929704752137555	0.0018354086299396913	3981
k__Bacteria|p__Nitrospirota|c__Nitrospiria|o__Nitrospirales	2|40117|203693|189778	0.008846942609980469	0.0017466486353351237	11032
k__Bacteria|p__Bacteroidota|c__CFGB90425|o__OFGB90425	2|976||	0.008318491792506377	0.0016421730412022769	19787
k__Bacteria|p__Nitrospirota|c__CFGB40910|o__OFGB40910	2|40117||	0.008312347015559005	0.0016409446122980578	7107
k__Bacteria|p__Firmicutes|c__CFGB5125|o__OFGB5125	2|1239||	0.00539511415979361	0.001065149116718051	9845
k__Bacteria|p__Caldisericota|c__CFGB86176|o__OFGB86176	2|67814||	0.00531523205947776	0.0010494722357132452	7460
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales	2|1224|28211|204455	0.00529679772863564	0.001045734809016578	9934
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobaccia|o__Desulfobaccales	2|200940|3031647|3031655	0.004797534601661574	0.0009470196288736058	71153
k__Bacteria|p__Actinomycetota|c__Actinomycetota_unclassified|o__Candidatus_Hakubellales	2|201174||3073606	0.004648523760687775	0.0009177312209277394	12353
k__Bacteria|p__Planctomycetota|c__CFGB73079|o__OFGB73079	2|203682||	0.0043781535750033575	0.000864240106270276	7377
k__Bacteria|p__Thermomicrobiota|c__CFGB2607|o__OFGB2607	2|3027942||	0.004296735280450663	0.0008482867102197791	11820
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.004287518115029604	0.0008465695164880704	7766
k__Bacteria|p__Planctomycetota|c__CFGB34599|o__OFGB34599	2|203682||	0.0036546060894501707	0.0007215187535038392	5158
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB11088|o__OFGB11088	2|200940||	0.0034625818098447604	0.0006836550962433594	23747
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB82396|o__OFGB82396	2|200940||	0.0033227881342920216	0.0006559532503454886	10832
k__Bacteria|p__Planctomycetota|c__CFGB8476|o__OFGB8476	2|203682||	0.0028342783669758577	0.0005595199897994658	6389
k__Bacteria|p__Candidatus_Methylomirabilota|c__CFGB10892|o__OFGB10892	2|640293||	0.0023288704630544175	0.00045977859600782945	28707
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	0.0021138032698963575	0.0004173012578349094	8203
k__Bacteria|p__Chloroflexota|c__CFGB31944|o__OFGB31944	2|200795||	0.002038529752291037	0.00040250661553679993	5991
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales	2|1224|28211|204457	0.001626829696817037	0.00032132633573825705	13241
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB3534|o__OFGB3534	2|95818||	0.001622221114106507	0.0003202989225876581	2421
k__Bacteria|p__Firmicutes|c__CFGB40289|o__OFGB40289	2|1239||	0.0008925288516059475	0.00017626634845327997	5579
k__Bacteria|p__Ignavibacteriota|c__CFGB2452|o__OFGB2452	2|1134404||	0.0008003571973953506	0.00015790782331415287	6097
k__Bacteria|p__Bacteroidota|c__CFGB4833|o__OFGB4833	2|976||	0.0007911400319742909	0.00015605653135867688	7193
k__Bacteria|p__Candidatus_Omnitrophota|c__CFGB94354|o__OFGB94354	2|67812||	0.0007849952550269177	0.00015510388015234193	2328
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Methylococcales	2|1224|1236|135618	0.0007404456221584625	0.00014626914737423633	20042
k__Bacteria|p__Planctomycetota|c__CFGB36096|o__OFGB36096	2|203682||	0.0007204750970794998	0.0001421743621048454	6335
k__Bacteria|p__Bacteroidota|c__CFGB37905|o__OFGB37905	2|976||	0.0006636359103162983	0.0001309451068035866	5393
k__Bacteria|p__Actinomycetota|c__CFGB14186|o__OFGB14186	2|201174||	0.0005038717096845969	9.962501939933839e-05	2646
k__Archaea|p__Candidatus_Bathyarchaeota|c__CFGB18683|o__OFGB18683	2157|928852||	0.0004946545442635372	9.779248679661562e-05	4736
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB3511|o__OFGB3511	2|95818||	0.0004946545442635372	9.780867182957556e-05	1670
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales	2|201174|1760|85007	0.00039633811310556705	7.8281554242551e-05	10178
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB5129|o__OFGB5129	2|200940||	0.0003195284012634029	6.315021734270052e-05	8407
k__Bacteria|p__Mycoplasmatota|c__CFGB32834|o__OFGB32834	2|544448||	0.00013057651013167906	2.5747922671646286e-05	2585
k__Bacteria|p__Nitrospirota|c__CFGB5000|o__OFGB5000	2|40117||	0.0001290403158948358	2.533886260703231e-05	4470
k__Bacteria|p__Planctomycetota|c__CFGB91573|o__OFGB91573	2|203682||	0.0001198231504737761	2.3646212631198253e-05	3131
k__Bacteria|p__Bacteroidota|c__CFGB54686|o__OFGB54686	2|976||	0.00010292501386849998	2.0440448411792843e-05	5388
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales	2|1224|1236|2887326	8.29544887895373e-05	1.6502954171398217e-05	5294
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB36043|o__OFGB36043	2|200940||	7.680971184216417e-05	1.5177251023138476e-05	8106
k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria|o__Campylobacterales|f__Sulfurimonadaceae	2|29547|3031852|213849|2771471	8.412231901032794	1.660803350427514	3963014
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Methylophilaceae	2|1224|28216|32003|32011	1.9019728379953267	0.37550104349521024	1005976
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Thiobacillaceae	2|1224|28216|32003|2008790	0.8387651257049064	0.16559510172376973	1396015
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	2|1224|28216|80840|80864	0.6558689122548188	0.1294862408434362	699470
k__Bacteria|p__Bacteroidota|c__CFGB6745|o__OFGB6745|f__FGB6745	2|976|||	0.5999606591991442	0.11844843908897615	523091
k__Bacteria|p__Actinomycetota|c__CFGB11714|o__OFGB11714|f__FGB11714	2|201174|||	0.3682088604347297	0.07269438165218507	189619
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255|o__OFGB2255|f__FGB2255	2|200940|||	0.3429568995694998	0.0677090945788794	268120
k__Bacteria|p__Firmicutes|c__CFGB8996|o__OFGB8996|f__FGB8996	2|1239|||	0.3347950995891515	0.06609770595339476	164601
k__Bacteria|p__Candidatus_Zixiibacteriota|c__CFGB72753|o__OFGB72753|f__FGB72753	2|1379697|||	0.2668999229033889	0.05269321855108087	134480
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB34348|o__OFGB34348|f__FGB34348	2|200940|||	0.22531053632933065	0.044482407194457195	556251
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae	2|1239|186801|186802|186807	0.2006776617415486	0.03961914707517984	98243
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB40977|o__OFGB40977|f__FGB40977	2|200940|||	0.1603540992186493	0.03165823614679974	86621
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB8790|o__OFGB8790|f__FGB8790	2|200940|||	0.14487540608821636	0.028602243167422773	120087
k__Bacteria|p__Chloroflexota|c__Chloroflexota_unclassified|o__Chloroflexota_unclassified|f__Chloroflexota_unclassified	2|200795|||	0.1405648450596341	0.027751326761381465	133519
k__Bacteria|p__Nitrospirota|c__CFGB5004|o__OFGB5004|f__FGB5004	2|40117|||	0.11734066058703733	0.0231662223550579	72550
k__Bacteria|p__Actinomycetota|c__CFGB33775|o__OFGB33775|f__FGB33775	2|201174|||	0.10994849391934747	0.021706738616658814	51088
k__Bacteria|p__Chloroflexota|c__CFGB91799|o__OFGB91799|f__FGB91799	2|200795|||	0.05693903938859629	0.011241170604817035	45489
k__Bacteria|p__Candidatus_Omnitrophota|c__CFGB3379|o__OFGB3379|f__FGB3379	2|67812|||	0.05322298552967239	0.010507527800622472	30213
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Thiovibrionaceae	2|200940|3031451|3024411|3072124	0.04994781941672251	0.00986114864936392	38097
k__Bacteria|p__Candidatus_Omnitrophota|c__CFGB25749|o__OFGB25749|f__FGB25749	2|67812|||	0.04977115707948553	0.009826301514352103	36544
k__Bacteria|p__Candidatus_Omnitrophota|c__CFGB94351|o__OFGB94351|f__FGB94351	2|67812|||	0.04925499581590619	0.009724231457573751	18864
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae	2|1224|28216|206389|2008794	0.045732502430824544	0.009028882512213962	105333
k__Bacteria|p__Kiritimatiellota|c__CFGB56764|o__OFGB56764|f__FGB56764	2|134625|||	0.034424576653421135	0.006796251973553029	67610
k__Bacteria|p__Candidatus_Omnitrophota|c__CFGB10113|o__OFGB10113|f__FGB10113	2|67812|||	0.029733039454101745	0.005870038811664151	11924
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB11522|o__OFGB11522|f__FGB11522	2|95818|||	0.02001661090606798	0.003951735778603321	14686
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfomicrobiaceae	2|200940|3031449|213115|213116	0.019810760878330978	0.003911086421269888	20341
k__Bacteria|p__Bacteroidota|c__CFGB11592|o__OFGB11592|f__FGB11592	2|976|||	0.009358495290849282	0.0018477615562615675	10524
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB12416|o__OFGB12416|f__FGB12416	2|200940|||	0.009327771406112417	0.0018416455250787537	10095
k__Bacteria|p__Candidatus_Parcubacteria|c__CFGB3846|o__OFGB3846|f__FGB3846	2|221216|||	0.00929704752137555	0.0018354086299396913	3981
k__Bacteria|p__Nitrospirota|c__Nitrospiria|o__Nitrospirales|f__Nitrospiraceae	2|40117|203693|189778|189779	0.008846942609980469	0.0017466486353351237	11032
k__Bacteria|p__Bacteroidota|c__CFGB90425|o__OFGB90425|f__FGB90425	2|976|||	0.008318491792506377	0.0016421730412022769	19787
k__Bacteria|p__Nitrospirota|c__CFGB40910|o__OFGB40910|f__FGB40910	2|40117|||	0.008312347015559005	0.0016409446122980578	7107
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae	2|1224|28216|32003|206379	0.005576385079741118	0.0011009890856795335	8892
k__Bacteria|p__Firmicutes|c__CFGB5125|o__OFGB5125|f__FGB5125	2|1239|||	0.00539511415979361	0.001065149116718051	9845
k__Bacteria|p__Caldisericota|c__CFGB86176|o__OFGB86176|f__FGB86176	2|67814|||	0.00531523205947776	0.0010494722357132452	7460
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae	2|1224|28211|204455|31989	0.00529679772863564	0.001045734809016578	9934
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobaccia|o__Desulfobaccales|f__Desulfobaccaceae	2|200940|3031647|3031655|3031656	0.004797534601661574	0.0009470196288736058	71153
k__Bacteria|p__Actinomycetota|c__Actinomycetota_unclassified|o__Candidatus_Hakubellales|f__Candidatus_Hakubellaceae	2|201174||3073606|3073607	0.004648523760687775	0.0009177312209277394	12353
k__Bacteria|p__Planctomycetota|c__CFGB73079|o__OFGB73079|f__FGB73079	2|203682|||	0.0043781535750033575	0.000864240106270276	7377
k__Bacteria|p__Thermomicrobiota|c__CFGB2607|o__OFGB2607|f__FGB2607	2|3027942|||	0.004296735280450663	0.0008482867102197791	11820
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Lentimicrobiaceae	2|976|200643|171549|1840213	0.004287518115029604	0.0008465695164880704	7766
k__Bacteria|p__Planctomycetota|c__CFGB34599|o__OFGB34599|f__FGB34599	2|203682|||	0.0036546060894501707	0.0007215187535038392	5158
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB11088|o__OFGB11088|f__FGB11088	2|200940|||	0.0034625818098447604	0.0006836550962433594	23747
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB82396|o__OFGB82396|f__FGB82396	2|200940|||	0.0033227881342920216	0.0006559532503454886	10832
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	0.0028880451652653727	0.0005701797836659273	7668
