#mpa_vJan25_CHOCOPhlAnSGB_202503
#clade_name	relative_abundance
UNCLASSIFIED	11.23699
d__Bacteria	88.74173369109103
d__Archaea	0.0008343722957355434
d__Bacteria;p__Pseudomonadota	88.29480305851037
d__Bacteria;p__Bacteroidota	0.29079649766587384
d__Bacteria;p__Nitrospirota	0.04255298708251271
d__Bacteria;p__Actinomycetota	0.05196186616208373
d__Bacteria;p__Omnitrophota	0.019119552393769793
d__Bacteria;p__Desulfobacterota	0.016243630863787707
d__Bacteria;p__Campylobacterota	0.010518416706878924
d__Bacteria;p__Acidobacteriota	0.006701607268939737
d__Bacteria;p__Patescibacteria	0.005636451146724149
d__Bacteria;p__Dependentiae	0.0027072718106312846
d__Archaea;p__Thermoplasmatota	0.0008343722957355434
d__Bacteria;p__Chloroflexota	0.0006923514794401317
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria	86.55477289356
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria	1.7400301649503644
d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.28808034955422407
d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia	0.04255298708251271
d__Bacteria;p__Actinomycetota;c__Actinomycetes	0.049583017489135586
d__Bacteria;p__Omnitrophota;c__Koll11	0.019119552393769793
d__Bacteria;p__Desulfobacterota;c__QYQD01	0.014779041195741275
d__Bacteria;p__Campylobacterota;c__Campylobacteria	0.010518416706878924
d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria	0.006701607268939737
d__Bacteria;p__Patescibacteria;c__Paceibacteria	0.005636451146724149
d__Bacteria;p__Bacteroidota;c__UBA10030	0.0027161481116497474
d__Bacteria;p__Dependentiae;c__Babeliae	0.0027072718106312846
d__Bacteria;p__Actinomycetota;c__Geothermincolia	0.002378848672948145
d__Bacteria;p__Desulfobacterota;c__BSN033	0.0014645896680464325
d__Archaea;p__Thermoplasmatota;c__JASEFT01	0.0008343722957355434
d__Bacteria;p__Chloroflexota;c__Limnocylindria	0.0006923514794401317
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales	73.52396356491015
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales	12.878420992764873
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Parvibaculales	1.3021356068065184
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales	0.3433530759961946
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales	0.18010902396563733
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales	0.1523883358849767
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales	0.10368407219666895
d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales	0.04255298708251271
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales	0.061388497843691686
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Reyranellales	0.009178095253090978
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales	0.04635204391841497
d__Bacteria;p__Omnitrophota;c__Koll11;o__Gygaellales	0.019119552393769793
d__Bacteria;p__Desulfobacterota;c__QYQD01;o__QYQD01	0.014779041195741275
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales	0.02397488905086918
d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales	0.010518416706878924
d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales	0.006701607268939737
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales	0.0032309735707206147
d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales	0.00308007645340674
d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030	0.0027161481116497474
d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales	0.0027072718106312846
d__Bacteria;p__Actinomycetota;c__Geothermincolia;o__Fen-727	0.002378848672948145
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.0021746937495234907
d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983	0.0017397549996187925
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales	0.002112559642394248
d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033	0.0014645896680464325
d__Archaea;p__Thermoplasmatota;c__JASEFT01;o__JASEFT01	0.0008343722957355434
d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__JAHIHE01	0.000816619693698617
d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales	0.0006923514794401317
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae	66.61907125004558
