#mpa_vJan25_CHOCOPhlAnSGB_202503
#clade_name	relative_abundance
UNCLASSIFIED	53.03498
d__Bacteria	45.80686553293741
d__Archaea	1.1569033824534716
d__Bacteria;p__Pseudomonadota	40.293707799240444
d__Bacteria;p__Bacteroidota	3.2283283850100943
d__Archaea;p__Methanobacteriota	1.156706129377095
d__Bacteria;p__Acidobacteriota	0.9569122455168201
d__Bacteria;p__Myxococcota	0.451681365891213
d__Bacteria;p__Actinomycetota	0.4053081069354678
d__Bacteria;p__Nitrospirota	0.2398033828519697
d__Bacteria;p__Chloroflexota	0.11106287500359145
d__Bacteria;p__Bacillota_A	0.025826063499862544
d__Bacteria;p__Desulfobacterota	0.04050263168263586
d__Bacteria;p__Spirochaetota	0.011830488080769912
d__Bacteria;p__Campylobacterota	0.010952242240712756
d__Bacteria;p__Bacillota_I	0.017203286161119567
d__Bacteria;p__Krumholzibacteriota	0.0059457713022051245
d__Bacteria;p__Caldisericota	0.004518034749384937
d__Bacteria;p__Bacillota_B	0.0018175462037546472
d__Bacteria;p__Bacillota	0.001103677927344553
d__Bacteria;p__Planctomycetota	0.00036163064002353443
d__Archaea;p__Halobacteriota	0.00019725307637647333
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria	38.38394108577798
d__Bacteria;p__Bacteroidota;c__Bacteroidia	3.2161127837802086
d__Archaea;p__Methanobacteriota;c__Methanobacteria	1.156706129377095
d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria	0.9569122455168201
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria	1.9097667134624667
d__Bacteria;p__Myxococcota;c__Myxococcia	0.451681365891213
d__Bacteria;p__Actinomycetota;c__Coriobacteriia	0.3116410746675539
d__Bacteria;p__Nitrospirota;c__Nitrospiria	0.23720152084452764
d__Bacteria;p__Chloroflexota;c__Anaerolineae	0.11073411987629733
d__Bacteria;p__Actinomycetota;c__Actinomycetes	0.07775528410687839
d__Bacteria;p__Bacillota_A;c__Clostridia	0.025826063499862544
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia	0.01797820896117
d__Bacteria;p__Actinomycetota;c__Aquicultoria	0.012304834764437146
d__Bacteria;p__Bacteroidota;c__Ignavibacteria	0.012215601229885882
d__Bacteria;p__Spirochaetota;c__Leptospirae	0.011830488080769912
d__Bacteria;p__Desulfobacterota;c__Syntrophia	0.016747725484726285
d__Bacteria;p__Campylobacterota;c__Campylobacteria	0.010952242240712756
d__Bacteria;p__Bacillota_I;c__Bacilli_A	0.017203286161119567
d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria	0.0059457713022051245
d__Bacteria;p__Caldisericota;c__Caldisericia	0.004518034749384937
d__Bacteria;p__Actinomycetota;c__Thermoleophilia	0.0036069133965983694
d__Bacteria;p__Desulfobacterota;c__UBA8473	0.003010457665650462
d__Bacteria;p__Desulfobacterota;c__Desulfobaccia	0.0020993363128638948
d__Bacteria;p__Bacillota_B;c__Desulfitobacteriia	0.0015874176146487616
d__Bacteria;p__Nitrospirota;c__9FT-COMBO-42-15	0.0015357560946453995
