#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/gamaliellysandergl.c/software/miniforge3/envs/metaphlan4/bin/metaphlan --input_type fastq /work/ebg_lab/eb/AIWIP_GOWN_metagenome/100_denitrificationindex/10_trimnfiltering/01_trimmed/19GWC19038-C13-GOWN144_1.clean.corrected.fastq.gz,/work/ebg_lab/eb/AIWIP_GOWN_metagenome/100_denitrificationindex/10_trimnfiltering/01_trimmed/19GWC19038-C13-GOWN144_2.clean.corrected.fastq.gz -t rel_ab_w_read_stats --db_dir /home/gamaliellysandergl.c/database/metaphlan --index mpa_vJan25_CHOCOPhlAnSGB_202503 --mapout /scratch/39035758/19GWC19038-C13-GOWN144.bowtie2.bz2 --tmp_dir /scratch/39035758/tmp --nproc 10 -o 19GWC19038-C13-GOWN144_mpa_vJan25_CHOCOPhlAnSGB_202503.mp4.txt
#104133572 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 37616135
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Betaproteobacteria_unclassified	2|1224|28216|	0.0005418444927635825	0.00011835302596122767	8255
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Anaerosomatales	2|201174|84998|2997383	0.0004479247806845616	9.795803691722676e-05	3198
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Gammaproteobacteria_unclassified	2|1224|1236|	0.0004370878908292899	9.515889268179743e-05	17122
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB5129|o__OFGB5129	2|200940||	0.0004190264077371705	9.169265643587174e-05	5743
k__Bacteria|p__Candidatus_Roizmanbacteria|c__CFGB12714|o__OFGB12714	2|1752723||	0.00019506401739488973	4.299412716331891e-05	3217
k__Bacteria|p__Candidatus_Roizmanbacteria|c__Candidatus_Roizmanbacteria_unclassified|o__Candidatus_Roizmanbacteria_unclassified	2|1752723||	9.753200869744486e-05	2.096590309264849e-05	3734
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Planctomycetales	2|203682|203683|112	8.669511884217321e-05	1.9301669231837163e-05	8051
k__Bacteria|p__Nitrospirota|c__CFGB13538|o__OFGB13538	2|40117||	2.5286076328967183e-05	5.266318726981223e-06	3100
k__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae	2|976|1853228|1853229|563835	21.620704236328802	4.724294582250159	17245893
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	2|1224|28216|80840|80864	7.467657451708273	1.631742318719688	9463142
