#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/gamaliellysandergl.c/software/miniforge3/envs/metaphlan4/bin/metaphlan --input_type fastq /work/ebg_lab/eb/AIWIP_GOWN_metagenome/100_denitrificationindex/10_trimnfiltering/01_trimmed/19GWC19006-C1-GOWN986_1.clean.corrected.fastq.gz,/work/ebg_lab/eb/AIWIP_GOWN_metagenome/100_denitrificationindex/10_trimnfiltering/01_trimmed/19GWC19006-C1-GOWN986_2.clean.corrected.fastq.gz -t rel_ab_w_read_stats --db_dir /home/gamaliellysandergl.c/database/metaphlan --index mpa_vJan25_CHOCOPhlAnSGB_202503 --mapout /scratch/39035758/19GWC19006-C1-GOWN986.bowtie2.bz2 --tmp_dir /scratch/39035758/tmp --nproc 10 -o 19GWC19006-C1-GOWN986_mpa_vJan25_CHOCOPhlAnSGB_202503.mp4.txt
#131373334 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 101688874
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	0.0329433557455427	0.011567125477375867	63387
k__Bacteria|p__Bacteroidota|c__Flavobacteriia	2|976|117743	0.018135874650330484	0.006368262977179399	54739
k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria	2|29547|3031852	0.01502421369880131	0.005276013212338097	13471
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia	2|200940|3031451	0.01230731570380942	0.004320446315672764	21550
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	0.010155470568174816	0.0035645639870831042	13702
k__Archaea|p__Thermoplasmatota|c__CFGB14502	2157|2283796|	0.01009354696714936	0.0035426111425942244	13030
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB34348	2|200940|	0.007701747877541115	0.002704616548236871	49030
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.005302208337804687	0.00186036785817879	42142
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255	2|200940|	0.002430501340249156	0.0008526488804273761	46264
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB86280	2|95818|	0.002430501340249156	0.0008529069840798339	3422
k__Bacteria|p__Firmicutes|c__CFGB26722	2|1239|	0.0023995395397364274	0.000842600064186657	7863
k__Bacteria|p__Firmicutes|c__CFGB42607	2|1239|	0.0020279979335836905	0.0007121842492779712	4136
k__Bacteria|p__Bacteroidota|c__CFGB90425	2|976|	0.0014087619233291286	0.0004958845345404919	5314
k__Bacteria|p__Nitrospirota|c__Nitrospiria	2|40117|203693	0.0010139989667918453	0.00035487479664368925	8590
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	0.0007817854629463846	0.00027576635307742276	9976
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB12416	2|200940|	0.0006734191611518362	0.00023536143986299638	4722
k__Bacteria|p__Actinomycetota|c__Thermoleophilia	2|201174|1497346	0.0005805337596136519	0.0002042782714781162	10928
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria	2|200940|3024418	0.0005186101585881957	0.0001828790037851797	7096
k__Bacteria|p__Firmicutes|c__CFGB40289	2|1239|	0.00013158765217909443	4.493179272676709e-05	5187
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	1.5480900256364052e-05	5.8327643122071635e-06	5466
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales	2|1224|28216|32003	52.44436714227988	18.413351449401713	61513390
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	13.458359340120726	4.725264781846452	19309581
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	6.701441767026024	2.352892780338206	10626352
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	1.5331973995897827	0.5383088907869015	2294564
k__Bacteria|p__Myxococcota|c__Myxococcia|o__Myxococcales	2|2818505|32015|29	1.53044179934415	0.5373416760435107	4912534
k__Bacteria|p__Pseudomonadota|c__CFGB8809|o__OFGB8809	2|1224||	0.6511111838824156	0.22860569904136657	926323
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Methylococcales	2|1224|1236|135618	0.36987740937517805	0.12986595324405778	680359
k__Bacteria|p__Candidatus_Cloacimonadota|c__CFGB2808|o__OFGB2808	2|456828||	0.23370741072019985	0.08205564573632679	237505
k__Bacteria|p__Actinomycetota|c__CFGB14186|o__OFGB14186	2|201174||	0.11259258756453573	0.039531929581524815	136438
k__Bacteria|p__Bacteroidota|c__CFGB43210|o__OFGB43210	2|976||	0.06684652730697997	0.023470688929012037	255311
k__Bacteria|p__Nitrospirota|c__CFGB5004|o__OFGB5004	2|40117||	0.04922926281523768	0.0172841582089907	133050
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomonadales	2|1224|28211|2800060	0.04315300946461479	0.015149890821389145	67454
k__Bacteria|p__Pseudomonadota|c__CFGB33292|o__OFGB33292	2|1224||	0.04107856883026201	0.014423979607404549	57200
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.0329433557455427	0.011567125477375867	63387
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Rhodocyclales	2|1224|28216|206389	0.02366255604185245	0.008308011356882581	83055
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales	2|1224|1236|2887326	0.018414530854945037	0.006464986374315676	26469
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales	2|976|117743|200644	0.018135874650330484	0.006368262977179399	54739
k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria|o__Campylobacterales	2|29547|3031852|213849	0.01502421369880131	0.005276013212338097	13471
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales	2|200940|3031451|3024411	0.01230731570380942	0.004320446315672764	21550
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	0.010155470568174816	0.0035645639870831042	13702
k__Archaea|p__Thermoplasmatota|c__CFGB14502|o__OFGB14502	2157|2283796||	0.01009354696714936	0.0035426111425942244	13030
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB34348|o__OFGB34348	2|200940||	0.007701747877541115	0.002704616548236871	49030
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales	2|201174|1760|85009	0.0029181496983246235	0.0010238618161346072	11751
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255|o__OFGB2255	2|200940||	0.002430501340249156	0.0008526488804273761	46264
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB86280|o__OFGB86280	2|95818||	0.002430501340249156	0.0008529069840798339	3422
k__Bacteria|p__Firmicutes|c__CFGB26722|o__OFGB26722	2|1239||	0.0023995395397364274	0.000842600064186657	7863
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales	2|201174|1760|85007	0.0023840586394800636	0.000836506042044183	30391
k__Bacteria|p__Firmicutes|c__CFGB42607|o__OFGB42607	2|1239||	0.0020279979335836905	0.0007121842492779712	4136
k__Bacteria|p__Bacteroidota|c__CFGB90425|o__OFGB90425	2|976||	0.0014087619233291286	0.0004958845345404919	5314
k__Bacteria|p__Nitrospirota|c__Nitrospiria|o__Nitrospirales	2|40117|203693|189778	0.0010139989667918453	0.00035487479664368925	8590
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Gammaproteobacteria_unclassified	2|1224|1236|	0.0008050068133309305	0.0002834196410097212	32188
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales	2|976|768503|768507	0.0007817854629463846	0.00027576635307742276	9976
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB12416|o__OFGB12416	2|200940||	0.0006734191611518362	0.00023536143986299638	4722
k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Miltoncostaeales	2|201174|1497346|2843198	0.0005805337596136519	0.0002042782714781162	10928
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales	2|200940|3024418|213118	0.0005186101585881957	0.0001828790037851797	7096
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales	2|1224|28211|204455	0.00014706855243545847	5.036506408416637e-05	7086
k__Bacteria|p__Firmicutes|c__CFGB40289|o__OFGB40289	2|1239||	0.00013158765217909443	4.493179272676709e-05	5187
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales	2|200940|3031449|213115	1.5480900256364052e-05	5.8327643122071635e-06	5466
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae	2|1224|28216|32003|206379	32.63551030349477	11.458412306667542	41877971
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Methylophilaceae	2|1224|28216|32003|32011	19.78984629327029	6.948264619770323	19318672
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Parvibaculaceae	2|1224|28211|356|2813035	13.453389971138435	4.723520708388369	19183914
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	2|1224|28216|80840|80864	6.687416071393758	2.3479675376048856	10595011
k__Bacteria|p__Myxococcota|c__Myxococcia|o__Myxococcales|f__Myxococcaceae	2|2818505|32015|29|31	1.53044179934415	0.5373416760435107	4912534
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudohongiellaceae	2|1224|1236|72274|3085095	1.5263083989757007	0.5358905037962778	2251245
k__Bacteria|p__Pseudomonadota|c__CFGB8809|o__OFGB8809|f__FGB8809	2|1224|||	0.6511111838824156	0.22860569904136657	926323
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae	2|1224|1236|135618|403	0.36987740937517805	0.12986595324405778	680359
k__Bacteria|p__Candidatus_Cloacimonadota|c__CFGB2808|o__OFGB2808|f__FGB2808	2|456828|||	0.23370741072019985	0.08205564573632679	237505
k__Bacteria|p__Actinomycetota|c__CFGB14186|o__OFGB14186|f__FGB14186	2|201174|||	0.11259258756453573	0.039531929581524815	136438
k__Bacteria|p__Bacteroidota|c__CFGB43210|o__OFGB43210|f__FGB43210	2|976|||	0.06684652730697997	0.023470688929012037	255311
k__Bacteria|p__Nitrospirota|c__CFGB5004|o__OFGB5004|f__FGB5004	2|40117|||	0.04922926281523768	0.0172841582089907	133050
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomonadales|f__Hyphomonadaceae	2|1224|28211|2800060|69657	0.04315300946461479	0.015149890821389145	67454
k__Bacteria|p__Pseudomonadota|c__CFGB33292|o__OFGB33292|f__FGB33292	2|1224|||	0.04107856883026201	0.014423979607404549	57200
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Lentimicrobiaceae	2|976|200643|171549|1840213	0.0329433557455427	0.011567125477375867	63387
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae	2|1224|28216|206389|2008794	0.02366255604185245	0.008308011356882581	83055
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae	2|1224|1236|2887326|468	0.018414530854945037	0.006464986374315676	26469
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	2|976|117743|200644|49546	0.018135874650330484	0.006368262977179399	54739
k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria|o__Campylobacterales|f__Sulfurimonadaceae	2|29547|3031852|213849|2771471	0.01502421369880131	0.005276013212338097	13471
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Sphaerotilaceae	2|1224|28216|80840|2975441	0.01402569563226583	0.00492524273332008	31341
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Thiovibrionaceae	2|200940|3031451|3024411|3072124	0.01230731570380942	0.004320446315672764	21550
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Sterolibacteriaceae	2|1224|28216|32003|2008793	0.010635378476122103	0.003733087717653494	24730
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae	2|1239|186801|186802|186807	0.010155470568174816	0.0035645639870831042	13702
k__Archaea|p__Thermoplasmatota|c__CFGB14502|o__OFGB14502|f__FGB14502	2157|2283796|||	0.01009354696714936	0.0035426111425942244	13030
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Thiobacillaceae	2|1224|28216|32003|2008790	0.008375167038692951	0.002941435246196168	292017
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB34348|o__OFGB34348|f__FGB34348	2|200940|||	0.007701747877541115	0.002704616548236871	49030
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	2|1224|1236|72274|135621	0.006889000614082002	0.002418386990623664	43319
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Reyranellaceae	2|1224|28211|356|2844375	0.004473980174089211	0.001569905092065312	55034
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Propionibacteriaceae	2|201174|1760|85009|31957	0.0029181496983246235	0.0010238618161346072	11751
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255|o__OFGB2255|f__FGB2255	2|200940|||	0.002430501340249156	0.0008526488804273761	46264
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB86280|o__OFGB86280|f__FGB86280	2|95818|||	0.002430501340249156	0.0008529069840798339	3422
k__Bacteria|p__Firmicutes|c__CFGB26722|o__OFGB26722|f__FGB26722	2|1239|||	0.0023995395397364274	0.000842600064186657	7863
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Nocardiaceae	2|201174|1760|85007|85025	0.0023840586394800636	0.000836506042044183	30391
k__Bacteria|p__Firmicutes|c__CFGB42607|o__OFGB42607|f__FGB42607	2|1239|||	0.0020279979335836905	0.0007121842492779712	4136
k__Bacteria|p__Bacteroidota|c__CFGB90425|o__OFGB90425|f__FGB90425	2|976|||	0.0014087619233291286	0.0004958845345404919	5314
k__Bacteria|p__Nitrospirota|c__Nitrospiria|o__Nitrospirales|f__Nitrospiraceae	2|40117|203693|189778|189779	0.0010139989667918453	0.00035487479664368925	8590
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Gammaproteobacteria_unclassified|f__Gammaproteobacteria_unclassified	2|1224|1236||	0.0008050068133309305	0.0002834196410097212	32188
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae	2|976|768503|768507|563798	0.0007817854629463846	0.00027576635307742276	9976
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB12416|o__OFGB12416|f__FGB12416	2|200940|||	0.0006734191611518362	0.00023536143986299638	4722
k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Miltoncostaeales|f__Miltoncostaeaceae	2|201174|1497346|2843198|2843199	0.0005805337596136519	0.0002042782714781162	10928
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae	2|200940|3024418|213118|3031624	0.0005186101585881957	0.0001828790037851797	7096
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae	2|1224|28211|356|82115	0.0003405798056400091	0.00011887405209602538	55799
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae	2|1224|28211|356|41294	0.0001548090025636405	5.529431392113787e-05	14834
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae	2|1224|28211|204455|31989	0.00014706855243545847	5.036506408416637e-05	7086
k__Bacteria|p__Firmicutes|c__CFGB40289|o__OFGB40289|f__FGB40289	2|1239|||	0.00013158765217909443	4.493179272676709e-05	5187
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae	2|200940|3031449|213115|194924	1.5480900256364052e-05	5.8327643122071635e-06	5466
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__GGB38197	2|1224|28216|32003|206379|	32.635401937192974	11.458374137015097	41865541
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Methylophilaceae|g__GGB15285	2|1224|28216|32003|32011|	15.309209332070843	5.37510132233495	14400447
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Parvibaculaceae|g__Parvibaculum	2|1224|28211|356|2813035|256616	13.452561742974721	4.723230075474791	19036095
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__GGB65385	2|1224|28216|80840|80864|	5.105910522553991	1.792698478496039	8024639
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Methylophilaceae|g__GGB123072	2|1224|28216|32003|32011|	4.139399217298542	1.4533530699558872	4186501
k__Bacteria|p__Myxococcota|c__Myxococcia|o__Myxococcales|f__Myxococcaceae|g__GGB44951	2|2818505|32015|29|31|	1.53044179934415	0.5373416760435107	4912534
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudohongiellaceae|g__GGB124104	2|1224|1236|72274|3085095|	1.5263083989757007	0.5358905037962778	2251245
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga	2|1224|28216|80840|80864|47420	1.4947428433529744	0.5248084921071705	2314465
k__Bacteria|p__Pseudomonadota|c__CFGB8809|o__OFGB8809|f__FGB8809|g__GGB124110	2|1224||||	0.6511111838824156	0.22860569904136657	926323
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylicorpusculum	2|1224|1236|135618|403|2713642	0.368600235104028	0.12941659002448833	674530
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Methylophilaceae|g__Methylotenera	2|1224|28216|32003|32011|359407	0.34123774390090456	0.11981022747948653	731724
k__Bacteria|p__Candidatus_Cloacimonadota|c__CFGB2808|o__OFGB2808|f__FGB2808|g__GGB123276	2|456828||||	0.23370741072019985	0.08205564573632679	237505
k__Bacteria|p__Actinomycetota|c__CFGB14186|o__OFGB14186|f__FGB14186|g__GGB38751	2|201174||||	0.11259258756453573	0.039531929581524815	136438
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__GGB134262	2|1224|28216|80840|80864|	0.07101088947594189	0.024931447157814667	106308
k__Bacteria|p__Bacteroidota|c__CFGB43210|o__OFGB43210|f__FGB43210|g__GGB43210	2|976||||	0.06684652730697997	0.023470688929012037	255311
k__Bacteria|p__Nitrospirota|c__CFGB5004|o__OFGB5004|f__FGB5004|g__GGB14416	2|40117||||	0.04645044121922033	0.016308962822318054	125178
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomonadales|f__Hyphomonadaceae|g__Hyphomonas	2|1224|28211|2800060|69657|85	0.04315300946461479	0.015149890821389145	67454
k__Bacteria|p__Pseudomonadota|c__CFGB33292|o__OFGB33292|f__FGB33292|g__GGB133806	2|1224||||	0.04107856883026201	0.014423979607404549	57200
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Lentimicrobiaceae|g__GGB13972	2|976|200643|171549|1840213|	0.0329433557455427	0.011567125477375867	63387
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae|g__GGB26459	2|1224|28216|206389|2008794|	0.02366255604185245	0.008308011356882581	83055
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__GGB42936	2|1224|1236|2887326|468|	0.018414530854945037	0.006464986374315676	26469
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium	2|976|117743|200644|49546|237	0.016223983468669524	0.005695455902665584	45159
k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria|o__Campylobacterales|f__Sulfurimonadaceae|g__GGB34283	2|29547|3031852|213849|2771471|	0.01502421369880131	0.005276013212338097	13471
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Polaromonas	2|1224|28216|80840|80864|52972	0.014761038394443121	0.005183522180539886	113823
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Sphaerotilaceae|g__Methylibium	2|1224|28216|80840|2975441|316612	0.01402569563226583	0.00492524273332008	31341
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Thiovibrionaceae|g__Thiovibrio	2|200940|3031451|3024411|3072124|2991701	0.01230731570380942	0.004320446315672764	21550
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Sterolibacteriaceae|g__Methyloversatilis	2|1224|28216|32003|2008793|378210	0.010635378476122103	0.003733087717653494	24730
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae|g__GGB60800	2|1239|186801|186802|186807|	0.010155470568174816	0.0035645639870831042	13702
k__Archaea|p__Thermoplasmatota|c__CFGB14502|o__OFGB14502|f__FGB14502|g__GGB73713	2157|2283796||||	0.01009354696714936	0.0035426111425942244	13030
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Thiobacillaceae|g__Thiobacillus	2|1224|28216|32003|2008790|919	0.00794944228164294	0.0027906035057016073	271647
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB34348|o__OFGB34348|f__FGB34348|g__GGB63020	2|200940||||	0.007701747877541115	0.002704616548236871	49030
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Ectopseudomonas	2|1224|1236|72274|135621|3236654	0.0062465432534428945	0.002191922086389044	33215
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Reyranellaceae|g__Reyranella	2|1224|28211|356|2844375|445219	0.004473980174089211	0.001569905092065312	55034
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Propionibacteriaceae|g__Cutibacterium	2|201174|1760|85009|31957|1912216	0.0029181496983246235	0.0010238618161346072	11751
k__Bacteria|p__Nitrospirota|c__CFGB5004|o__OFGB5004|f__FGB5004|g__GGB43562	2|40117||||	0.002778821596017347	0.0009751953866726485	7872
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB86280|o__OFGB86280|f__FGB86280|g__GGB106820	2|95818||||	0.002430501340249156	0.0008529069840798339	3422
k__Bacteria|p__Firmicutes|c__CFGB26722|o__OFGB26722|f__FGB26722|g__GGB105596	2|1239||||	0.0023995395397364274	0.000842600064186657	7863
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255|o__OFGB2255|f__FGB2255|g__GGB63127	2|200940||||	0.0022911732379418794	0.0008053340005295186	12437
k__Bacteria|p__Firmicutes|c__CFGB42607|o__OFGB42607|f__FGB42607|g__GGB47217	2|1239||||	0.0020279979335836905	0.0007121842492779712	4136
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB14257	2|976|117743|200644|49546|	0.0019196316317891423	0.0006728070745138157	9580
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Nocardiaceae|g__Rhodococcoides	2|201174|1760|85007|85025|3259750	0.0016641967775591353	0.0005841194353780951	22609
k__Bacteria|p__Bacteroidota|c__CFGB90425|o__OFGB90425|f__FGB90425|g__GGB122861	2|976||||	0.0014087619233291286	0.0004958845345404919	5314
