#mpa_vJan25_CHOCOPhlAnSGB_202503
#clade_name	relative_abundance
UNCLASSIFIED	68.1766
d__Bacteria	31.32959900294519
d__Archaea	0.004197506395476439
d__Bacteria;p__Pseudomonadota	30.855847236767644
d__Bacteria;p__Bacteroidota	0.3705866696433865
d__Bacteria;p__Actinomycetota	0.0940699689539678
d__Bacteria;p__Desulfobacterota	0.00651743221981482
d__Archaea;p__Methanobacteriota	0.004197506395476439
d__Bacteria;p__Campylobacterota	0.002183085206441878
d__Bacteria;p__Patescibacteria	0.0003946101539341004
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria	18.77246425443195
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria	12.083382982335696
d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.3705866696433865
d__Bacteria;p__Actinomycetota;c__Actinomycetes	0.09387266387700074
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	0.00651743221981482
d__Archaea;p__Methanobacteriota;c__Methanobacteria	0.004197506395476439
d__Bacteria;p__Campylobacterota;c__Campylobacteria	0.002183085206441878
d__Bacteria;p__Patescibacteria;c__Paceibacteria	0.0003946101539341004
d__Bacteria;p__Actinomycetota;c__Thermoleophilia	0.0001973050769670502
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales	17.459503984434615
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales	9.067008424383042
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales	1.804950026434526
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales	1.1871623717310835
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales	1.0975031259493147
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales	0.20048741691813166
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales	0.17009925272525486
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales	0.090913087722495
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales	0.21545714404801883
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA6184	0.011631452521202717
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales	0.011259118746926188
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales	0.00651743221981482
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales	0.004197506395476439
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales	0.002475860481941372
d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales	0.002183085206441878
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Parvibaculales	0.0013715885189161069
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales	0.00048371567256438115
d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983	0.0003946101539341004
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales	0.0001973050769670502
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	17.428851686025798
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	9.067008424383042
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae	1.6628330888991305
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	1.1871623717310835
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae	0.7404541304578286
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.355448278496092
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae	0.20048741691813166
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae	0.17009925272525486
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae	0.14101584791232144
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae	0.090913087722495
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae	0.21545714404801883
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae	0.030652298408816572
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA6184;f__UBA6184	0.011631452521202717
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.011259118746926188
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfomicrobiaceae	0.00651743221981482
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	0.004197506395476439
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae	0.002475860481941372
d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae	0.002183085206441878
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Parvibaculales;f__Parvibaculaceae	0.0013715885189161069
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	0.0011010896230741834
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae	0.0009547019853244365
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae	0.0006460150100695354
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae	0.00048371567256438115
d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA9983	0.0003946101539341004
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae	0.0001973050769670502
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E	17.428851686025798
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter	9.067008424383042
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium	1.6619993158319473
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis	1.1859180768102107
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylotenera	0.7404541304578286
