#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/gamaliellysandergl.c/software/miniforge3/envs/metaphlan4/bin/metaphlan --input_type fastq /work/ebg_lab/eb/AIWIP_GOWN_metagenome/100_denitrificationindex/10_trimnfiltering/01_trimmed/19GWE00515-E9-GOWN33_1.clean.corrected.fastq.gz,/work/ebg_lab/eb/AIWIP_GOWN_metagenome/100_denitrificationindex/10_trimnfiltering/01_trimmed/19GWE00515-E9-GOWN33_2.clean.corrected.fastq.gz -t rel_ab_w_read_stats --db_dir /home/gamaliellysandergl.c/database/metaphlan --index mpa_vJan25_CHOCOPhlAnSGB_202503 --mapout /scratch/39035758/19GWE00515-E9-GOWN33.bowtie2.bz2 --tmp_dir /scratch/39035758/tmp --nproc 10 -o 19GWE00515-E9-GOWN33_mpa_vJan25_CHOCOPhlAnSGB_202503.mp4.txt
#76842190 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 41251814
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales	2|1224|28211|204455	0.3447520487463983	0.0630270869035618	282057
k__Bacteria|p__Bacteroidota|c__CFGB87134|o__OFGB87134	2|976||	0.13223932507155248	0.024176109612891548	71955
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales	2|1224|1236|2887326	0.10528468490655979	0.019248178951407763	55551
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.03736929898197852	0.006832123148810769	425002
k__Bacteria|p__Firmicutes|c__CFGB8996|o__OFGB8996	2|1239||	0.02487170840159553	0.0045474066936051815	27648
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255|o__OFGB2255	2|200940||	0.024163082131573813	0.004417883079262361	38436
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.017490184755535987	0.0031977056251589055	18553
k__Bacteria|p__Firmicutes|c__CFGB40289|o__OFGB40289	2|1239||	0.006855422324376752	0.0012533075755132828	25231
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales	2|976|117743|200644	0.005030172840987483	0.0009191805339798943	14314
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales	2|976|768503|768507	0.0035753416351095666	0.0006537221336141908	17298
k__Bacteria|p__Chloroflexota|c__CFGB23707|o__OFGB23707	2|200795||	0.0031888182150977217	0.0005834110397221563	3773
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales	2|200940|3031449|213115	0.002678822035915426	0.0004897659815847781	10430
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Rhodocyclales	2|1224|28216|206389	0.0018413546258897618	0.0003368921783536968	17235
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales	2|200940|3031451|3024411	0.0003382079925103644	6.136232519965206e-05	7169
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales	2|1224|1236|135614	0.00018252494833892683	3.3013766120345404e-05	2832
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae	2|1224|1236|135618|403	29.926285901852093	5.471115317068926	28137493
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	2157|28890|183925|2158|2159	13.731512914962469	2.5103910929625664	6417742
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae	2|1224|1236|72273|135616	6.833846801806924	1.2493618338984815	4080238
k__Archaea|p__Methanobacteriota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae	2157|28890|224756|2191|1198451	1.1275800786487216	0.20614340963913952	657235
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudohongiellaceae	2|1224|1236|72274|3085095	1.0172491157586736	0.1859735659756182	793311
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae	2|1224|28211|204455|31989	0.3447520487463983	0.0630270869035618	282057
k__Archaea|p__Methanobacteriota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanocalculaceae	2157|28890|224756|2191|1460864	0.3371128428203308	0.06163044629885842	140257
k__Bacteria|p__Bacteroidota|c__CFGB87134|o__OFGB87134|f__FGB87134	2|976|||	0.13223932507155248	0.024176109612891548	71955
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae	2|1224|1236|2887326|468	0.10528468490655979	0.019248178951407763	55551
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	2|1224|28216|80840|80864	0.03736929898197852	0.006832123148810769	425002
k__Bacteria|p__Firmicutes|c__CFGB8996|o__OFGB8996|f__FGB8996	2|1239|||	0.02487170840159553	0.0045474066936051815	27648
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255|o__OFGB2255|f__FGB2255	2|200940|||	0.024163082131573813	0.004417883079262361	38436
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Lentimicrobiaceae	2|976|200643|171549|1840213	0.017490184755535987	0.0031977056251589055	18553
k__Bacteria|p__Firmicutes|c__CFGB40289|o__OFGB40289|f__FGB40289	2|1239|||	0.006855422324376752	0.0012533075755132828	25231
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	2|976|117743|200644|49546	0.005030172840987483	0.0009191805339798943	14314
k__Bacteria|p__Chloroflexota|c__CFGB23707|o__OFGB23707|f__FGB23707	2|200795|||	0.0031888182150977217	0.0005834110397221563	3773
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae	2|976|768503|768507|563798	0.0029579778392573143	0.0005410705135983767	12671
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfomicrobiaceae	2|200940|3031449|213115|213116	0.002678822035915426	0.0004897659815847781	10430
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae	2|1224|28216|206389|2008794	0.0018413546258897618	0.0003368921783536968	17235
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae	2|976|768503|768507|89373	0.0006173637958522525	0.00011265162001581414	4627
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	2|1224|1236|72274|135621	0.00036504989667785365	6.642500252468395e-05	8054
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae	2|200940|3031451|3024411|213121	0.0003382079925103644	6.136232519965206e-05	7169
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae	2|1224|1236|135614|32033	0.00018252494833892683	3.3013766120345404e-05	2832
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylicorpusculum	2|1224|1236|135618|403|2713642	29.92511559483039	5.470901547407765	28127961
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__GGB35087	2157|28890|183925|2158|2159|	13.731512914962469	2.5103910929625664	6417742
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Methylophaga	2|1224|1236|72273|135616|40222	6.833846801806924	1.2493618338984815	4080238
k__Archaea|p__Methanobacteriota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae|g__GGB103011	2157|28890|224756|2191|1198451|	1.1275800786487216	0.20614340963913952	657235
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudohongiellaceae|g__GGB124104	2|1224|1236|72274|3085095|	1.0172491157586736	0.1859735659756182	793311
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__GGB132630	2|1224|28211|204455|31989|	0.3447520487463983	0.0630270869035618	282057
k__Archaea|p__Methanobacteriota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanocalculaceae|g__GGB103003	2157|28890|224756|2191|1460864|	0.3371128428203308	0.06163044629885842	140257
k__Bacteria|p__Bacteroidota|c__CFGB87134|o__OFGB87134|f__FGB87134|g__GGB109387	2|976||||	0.13223932507155248	0.024176109612891548	71955
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__GGB42936	2|1224|1236|2887326|468|	0.10528468490655979	0.019248178951407763	55551
k__Bacteria|p__Firmicutes|c__CFGB8996|o__OFGB8996|f__FGB8996|g__GGB4173	2|1239||||	0.02487170840159553	0.0045474066936051815	27648
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga	2|1224|28216|80840|80864|47420	0.023443719099885102	0.0042860498801972615	399205
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Lentimicrobiaceae|g__GGB13972	2|976|200643|171549|1840213|	0.017490184755535987	0.0031977056251589055	18553
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__GGB65385	2|1224|28216|80840|80864|	0.013925579882093418	0.0025460732686135076	25797
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255|o__OFGB2255|f__FGB2255|g__GGB138967	2|200940||||	0.012658642005387926	0.0023142730315154083	18699
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255|o__OFGB2255|f__FGB2255|g__GGB63127	2|200940||||	0.010371711770317843	0.0018963515025413004	12328
k__Bacteria|p__Firmicutes|c__CFGB40289|o__OFGB40289|f__FGB40289|g__GGB58596	2|1239||||	0.006855422324376752	0.0012533075755132828	25231
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB14257	2|976|117743|200644|49546|	0.005030172840987483	0.0009191805339798943	14314
k__Bacteria|p__Chloroflexota|c__CFGB23707|o__OFGB23707|f__FGB23707|g__GGB61328	2|200795||||	0.0031888182150977217	0.0005834110397221563	3773
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Algoriphagus	2|976|768503|768507|563798|246875	0.0029579778392573143	0.0005410705135983767	12671
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfomicrobiaceae|g__Desulfomicrobium	2|200940|3031449|213115|213116|898	0.002678822035915426	0.0004897659815847781	10430
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae|g__GGB26459	2|1224|28216|206389|2008794|	0.0018413546258897618	0.0003368921783536968	17235
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylobacter	2|1224|1236|135618|403|429	0.0011703070217025308	0.00021376966116067378	9532
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255|o__OFGB2255|f__FGB2255|g__GGB32732	2|200940||||	0.001132728355868046	0.0002072585452056522	7409
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Rhodonellum	2|976|768503|768507|89373|336827	0.0006173637958522525	0.00011265162001581414	4627
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Halopseudomonas	2|1224|1236|72274|135621|2901189	0.00036504989667785365	6.642500252468395e-05	8054
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae|g__GGB139199	2|200940|3031451|3024411|213121|	0.0003382079925103644	6.136232519965206e-05	7169
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Alkalisalibacterium	2|1224|1236|135614|32033|3037992	0.00018252494833892683	3.3013766120345404e-05	2832
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylicorpusculum|s__Methylicorpusculum_SGB165343	2|1224|1236|135618|403|2713642|	29.92511559483039	5.470901547407765	28127961
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__GGB35087|s__GGB35087_SGB39426	2157|28890|183925|2158|2159||	13.730917024689953	2.5102826914124265	6398989
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Methylophaga|s__Methylophaga_muralis	2|1224|1236|72273|135616|40222|291169	6.833846801806924	1.2493618338984815	4080238
k__Archaea|p__Methanobacteriota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae|g__GGB103011|s__GGB103011_SGB147861	2157|28890|224756|2191|1198451||	1.1275800786487216	0.20614340963913952	657235
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudohongiellaceae|g__GGB124104|s__GGB124104_SGB164206	2|1224|1236|72274|3085095||	1.0172491157586736	0.1859735659756182	793311
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__GGB132630|s__GGB132630_SGB181838	2|1224|28211|204455|31989||	0.3447520487463983	0.0630270869035618	282057
k__Archaea|p__Methanobacteriota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanocalculaceae|g__GGB103003|s__GGB103003_SGB147816	2157|28890|224756|2191|1460864||	0.3371128428203308	0.06163044629885842	140257
k__Bacteria|p__Bacteroidota|c__CFGB87134|o__OFGB87134|f__FGB87134|g__GGB109387|s__GGB109387_SGB197278	2|976|||||	0.13223932507155248	0.024176109612891548	71955
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__GGB42936|s__GGB42936_SGB60159	2|1224|1236|2887326|468||	0.06502182865532594	0.011887411350811665	34439
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__GGB42936|s__GGB42936_SGB165576	2|1224|1236|2887326|468||	0.04026285625123386	0.007360767600596098	21112
k__Bacteria|p__Firmicutes|c__CFGB8996|o__OFGB8996|f__FGB8996|g__GGB4173|s__GGB4173_SGB199910	2|1239|||||	0.02487170840159553	0.0045474066936051815	27648
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga|s__Hydrogenophaga_SGB178659	2|1224|28216|80840|80864|47420|	0.020491109641461287	0.003746056862406165	26653
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Lentimicrobiaceae|g__GGB13972|s__GGB13972_SGB21397	2|976|200643|171549|1840213||	0.017490184755535987	0.0031977056251589055	18553
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__GGB65385|s__GGB65385_SGB88404	2|1224|28216|80840|80864||	0.013925579882093418	0.0025460732686135076	25797
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255|o__OFGB2255|f__FGB2255|g__GGB138967|s__GGB138967_SGB167309	2|200940|||||	0.012658642005387926	0.0023142730315154083	18699
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255|o__OFGB2255|f__FGB2255|g__GGB63127|s__GGB63127_SGB124806	2|200940|||||	0.010371711770317843	0.0018963515025413004	12328
k__Bacteria|p__Firmicutes|c__CFGB40289|o__OFGB40289|f__FGB40289|g__GGB58596|s__GGB58596_SGB80261	2|1239|||||	0.006855422324376752	0.0012533075755132828	25231
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB14257|s__GGB14257_SGB195932	2|976|117743|200644|49546||	0.005030172840987483	0.0009191805339798943	14314
k__Bacteria|p__Chloroflexota|c__CFGB23707|o__OFGB23707|f__FGB23707|g__GGB61328|s__GGB61328_SGB123362	2|200795|||||	0.0031888182150977217	0.0005834110397221563	3773
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Algoriphagus|s__Algoriphagus_SGB3233	2|976|768503|768507|563798|246875|	0.0029579778392573143	0.0005410705135983767	12671
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga|s__Hydrogenophaga_SGB22460	2|1224|28216|80840|80864|47420|	0.002952609458423816	0.0005399930177910968	372552
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfomicrobiaceae|g__Desulfomicrobium|s__Desulfomicrobium_SGB168065	2|200940|3031449|213115|213116|898|	0.002678822035915426	0.0004897659815847781	10430
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae|g__GGB26459|s__GGB26459_SGB88238	2|1224|28216|206389|2008794||	0.0018413546258897618	0.0003368921783536968	17235
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylobacter|s__Methylobacter_psychrophilus	2|1224|1236|135618|403|429|96941	0.0011703070217025308	0.00021376966116067378	9532
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255|o__OFGB2255|f__FGB2255|g__GGB32732|s__GGB32732_SGB167305	2|200940|||||	0.001132728355868046	0.0002072585452056522	7409
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Rhodonellum|s__Rhodonellum_psychrophilum	2|976|768503|768507|89373|336827|336828	0.0006173637958522525	0.00011265162001581414	4627
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__GGB35087|s__GGB35087_SGB200214	2157|28890|183925|2158|2159||	0.0005905218916847632	0.00010840155013971228	18753
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Halopseudomonas|s__Halopseudomonas_pelagia	2|1224|1236|72274|135621|2901189|553151	0.00036504989667785365	6.642500252468395e-05	8054
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae|g__GGB139199|s__GGB139199_SGB167700	2|200940|3031451|3024411|213121||	0.0003382079925103644	6.136232519965206e-05	7169
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Alkalisalibacterium|s__Alkalisalibacterium_limincola	2|1224|1236|135614|32033|3037992|2699169	0.00018252494833892683	3.3013766120345404e-05	2832
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylicorpusculum|s__Methylicorpusculum_SGB165343|t__SGB165343	2|1224|1236|135618|403|2713642||	29.92511559483039	5.470901547407765	28127961
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__GGB35087|s__GGB35087_SGB39426|t__SGB39426	2157|28890|183925|2158|2159|||	13.730917024689953	2.5102826914124265	6398989
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Methylophaga|s__Methylophaga_muralis|t__SGB13852	2|1224|1236|72273|135616|40222|291169|	6.833846801806924	1.2493618338984815	4080238
k__Archaea|p__Methanobacteriota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae|g__GGB103011|s__GGB103011_SGB147861|t__SGB147861	2157|28890|224756|2191|1198451|||	1.1275800786487216	0.20614340963913952	657235
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudohongiellaceae|g__GGB124104|s__GGB124104_SGB164206|t__SGB164206	2|1224|1236|72274|3085095|||	1.0172491157586736	0.1859735659756182	793311
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__GGB132630|s__GGB132630_SGB181838|t__SGB181838	2|1224|28211|204455|31989|||	0.3447520487463983	0.0630270869035618	282057
k__Archaea|p__Methanobacteriota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanocalculaceae|g__GGB103003|s__GGB103003_SGB147816|t__SGB147816	2157|28890|224756|2191|1460864|||	0.3371128428203308	0.06163044629885842	140257
k__Bacteria|p__Bacteroidota|c__CFGB87134|o__OFGB87134|f__FGB87134|g__GGB109387|s__GGB109387_SGB197278|t__SGB197278	2|976||||||	0.13223932507155248	0.024176109612891548	71955
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__GGB42936|s__GGB42936_SGB60159|t__SGB60159	2|1224|1236|2887326|468|||	0.06502182865532594	0.011887411350811665	34439
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__GGB42936|s__GGB42936_SGB165576|t__SGB165576	2|1224|1236|2887326|468|||	0.04026285625123386	0.007360767600596098	21112
k__Bacteria|p__Firmicutes|c__CFGB8996|o__OFGB8996|f__FGB8996|g__GGB4173|s__GGB4173_SGB199910|t__SGB199910	2|1239||||||	0.02487170840159553	0.0045474066936051815	27648
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga|s__Hydrogenophaga_SGB178659|t__SGB178659	2|1224|28216|80840|80864|47420||	0.020491109641461287	0.003746056862406165	26653
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Lentimicrobiaceae|g__GGB13972|s__GGB13972_SGB21397|t__SGB21397	2|976|200643|171549|1840213|||	0.017490184755535987	0.0031977056251589055	18553
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__GGB65385|s__GGB65385_SGB88404|t__SGB88404	2|1224|28216|80840|80864|||	0.013925579882093418	0.0025460732686135076	25797
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255|o__OFGB2255|f__FGB2255|g__GGB138967|s__GGB138967_SGB167309|t__SGB167309	2|200940||||||	0.012658642005387926	0.0023142730315154083	18699
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255|o__OFGB2255|f__FGB2255|g__GGB63127|s__GGB63127_SGB124806|t__SGB124806	2|200940||||||	0.010371711770317843	0.0018963515025413004	12328
k__Bacteria|p__Firmicutes|c__CFGB40289|o__OFGB40289|f__FGB40289|g__GGB58596|s__GGB58596_SGB80261|t__SGB80261	2|1239||||||	0.006855422324376752	0.0012533075755132828	25231
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB14257|s__GGB14257_SGB195932|t__SGB195932	2|976|117743|200644|49546|||	0.005030172840987483	0.0009191805339798943	14314
k__Bacteria|p__Chloroflexota|c__CFGB23707|o__OFGB23707|f__FGB23707|g__GGB61328|s__GGB61328_SGB123362|t__SGB123362	2|200795||||||	0.0031888182150977217	0.0005834110397221563	3773
