#mpa_vJan25_CHOCOPhlAnSGB_202503
#clade_name	relative_abundance
UNCLASSIFIED	34.68303
d__Bacteria	65.27141386978022
d__Archaea	0.04553898864068877
d__Bacteria;p__Pseudomonadota	54.76636213833959
d__Bacteria;p__Bacteroidota	6.717013887894778
d__Bacteria;p__Myxococcota	1.3054901978792979
d__Bacteria;p__Nitrospirota	1.8423303407906875
d__Bacteria;p__Desulfobacterota	0.42367196775525473
d__Bacteria;p__Acidobacteriota	0.10516684683071281
d__Archaea;p__Methanobacteriota	0.04523199890085624
d__Bacteria;p__Campylobacterota	0.06457888420689757
d__Bacteria;p__Verrucomicrobiota	0.014330542323246006
d__Bacteria;p__Bacillota_I	0.009307667643858503
d__Bacteria;p__Chloroflexota	0.0064990381092205
d__Bacteria;p__Actinomycetota	0.0073024367900588125
d__Bacteria;p__Planctomycetota	0.005375586295365298
d__Bacteria;p__Omnitrophota	0.0017700897764811611
d__Bacteria;p__Bacillota_A	0.0016982411139671656
d__Bacteria;p__Atribacterota	0.00037230670575434015
d__Archaea;p__Halobacteriota	0.0003069897398325261
d__Bacteria;p__Patescibacteria	0.00014369732502799093
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria	53.15072085947715
d__Bacteria;p__Bacteroidota;c__Bacteroidia	6.715518129375168
d__Bacteria;p__Myxococcota;c__Myxococcia	1.2608656467615145
d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia	1.2549022077728527
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria	1.6156412788624392
d__Bacteria;p__Nitrospirota;c__Nitrospiria	0.5874281330178348
d__Bacteria;p__Desulfobacterota;c__Syntrophia	0.33081736900080383
d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria	0.10516684683071281
d__Archaea;p__Methanobacteriota;c__Methanobacteria	0.04523199890085624
d__Bacteria;p__Myxococcota;c__Polyangia	0.04462455111778337
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia	0.050196088310914114
d__Bacteria;p__Campylobacterota;c__Campylobacteria	0.06457888420689757
d__Bacteria;p__Desulfobacterota;c__Desulfobaccia	0.02986944851604557
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	0.014330542323246006
d__Bacteria;p__Desulfobacterota;c__UBA8473	0.010568285086149515
d__Bacteria;p__Bacillota_I;c__Bacilli_A	0.009307667643858503
d__Bacteria;p__Chloroflexota;c__Anaerolineae	0.006054882740952164
d__Bacteria;p__Actinomycetota;c__Coriobacteriia	0.004252134481510096
d__Bacteria;p__Planctomycetota;c__Brocadiia	0.004252134481510096
d__Bacteria;p__Actinomycetota;c__Humimicrobiia	0.0025473616709507482
d__Bacteria;p__Omnitrophota;c__Koll11	0.0017700897764811611
d__Bacteria;p__Desulfobacterota;c__BSN033	0.0015480120923469934
d__Bacteria;p__Planctomycetota;c__Planctomycetia	0.001123451813855202
d__Bacteria;p__Bacillota_A;c__Clostridia	0.0016982411139671656
d__Bacteria;p__Bacteroidota;c__Ignavibacteria	0.0009275009160897595
d__Bacteria;p__Bacteroidota;c__UBA10030	0.0005682576035197824
d__Bacteria;p__Desulfobacterota;c__Desulfobacteria	0.0005029406375979684
d__Bacteria;p__Chloroflexota;c__Limnocylindria	0.00044415536826833565
d__Bacteria;p__Atribacterota;c__JS1	0.00037230670575434015
d__Archaea;p__Halobacteriota;c__Methanomicrobia	0.0003069897398325261
d__Bacteria;p__Actinomycetota;c__Actinomycetes	0.0002743312568716191
d__Bacteria;p__Actinomycetota;c__Thermoleophilia	0.00022860938072634922
d__Bacteria;p__Desulfobacterota;c__QYQD01	0.00016982411139671654
d__Bacteria;p__Patescibacteria;c__Paceibacteria	0.00014369732502799093
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales	53.07232743697778
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales	5.341693321748468
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales	1.0227395841003568
d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales	1.2608656467615145
d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales	0.9919426346682214
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales	0.7452077958985687
d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales	0.5874281330178348
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales	0.6451944576790871
d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales	0.33081736900080383
d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__UBA6902	0.26295957310463125
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales	0.23212343349294282
d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales	0.10516684683071281
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Reyranellales	0.10518644192048937
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales	0.06425883107388067
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.05470295895951927
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales	0.04523199890085624
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales	0.061339162697175584
d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales	0.04462455111778337
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales	0.050196088310914114
d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales	0.06457888420689757
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales	0.05629669292801154
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Nevskiales	0.04314185599135819
d__Bacteria;p__Desulfobacterota;c__Desulfobaccia;o__Desulfobaccales	0.02986944851604557
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales	0.01659704104073295
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales	0.014330542323246006
d__Bacteria;p__Desulfobacterota;c__UBA8473;o__UBA8473	0.010568285086149515
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA5335	0.00896801942106507
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Izemoplasmatales	0.008817790399444898
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Ga0077536	0.006244301942125425
d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales	0.006054882740952164
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Anaerosomatales	0.004252134481510096
d__Bacteria;p__Planctomycetota;c__Brocadiia;o__Brocadiales	0.004252134481510096
d__Bacteria;p__Actinomycetota;c__Humimicrobiia;o__Humimicrobiales	0.0025473616709507482
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales	0.0034422041040796008
d__Bacteria;p__Omnitrophota;c__Koll11;o__Zapsychrales	0.0017700897764811611
d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033	0.0015480120923469934
d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales	0.001123451813855202
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales	0.0016982411139671656
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA11222	0.0008164620740226758
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Parvibaculales	0.0010973250274864763
d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales	0.0009275009160897595
d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030	0.0005682576035197824
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales	0.0005029406375979682
d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales	0.0005029406375979684
d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales	0.00044415536826833565
d__Bacteria;p__Atribacterota;c__JS1;o__SB-45	0.00037230670575434015
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Acholeplasmatales	0.00032658482960907034
d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales	0.0003069897398325261
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales	0.0002743312568716191
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Miltoncostaeales	0.00022860938072634922
d__Bacteria;p__Desulfobacterota;c__QYQD01;o__QYQD01	0.00016982411139671654
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales	0.00016329241480453517
d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257	0.00014369732502799093
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae	25.361454415626543
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae	10.55344507149208
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae	6.593937129008303
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	9.701417909524977
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae	5.341693321748468
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae	1.0227395841003568
d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae	1.2608656467615145
d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__UBA1546	0.9919426346682214
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.7452077958985687
