#mpa_vJan25_CHOCOPhlAnSGB_202503
#clade_name	relative_abundance
UNCLASSIFIED	89.44257
d__Archaea	3.84093293600117
d__Bacteria	6.7164977686700365
d__Archaea;p__Methanobacteriota	3.096849591724894
d__Bacteria;p__Desulfobacterota	1.5516115556832997
d__Bacteria;p__Campylobacterota	1.1960289147219383
d__Bacteria;p__Pseudomonadota	1.5576218997814006
d__Archaea;p__Halobacteriota	0.6995858942417177
d__Bacteria;p__Bacillota_I	0.6962930322635031
d__Bacteria;p__Patescibacteria	0.6205213115073517
d__Bacteria;p__Omnitrophota	0.42863687959762736
d__Bacteria;p__Nitrospirota	0.29005690465489664
d__Bacteria;p__Chloroflexota	0.23695937328832964
d__Bacteria;p__Bacteroidota	0.06507810133411399
d__Archaea;p__Thermoproteota	0.03741763841996801
d__Bacteria;p__Actinomycetota	0.03377743704103764
d__Bacteria;p__Verrucomicrobiota	0.012161101996490363
d__Bacteria;p__Planctomycetota	0.00800886533079051
d__Bacteria;p__Krumholzibacteriota	0.007847336673314772
d__Archaea;p__Thermoplasmatota	0.007079811614590188
d__Bacteria;p__Methylomirabilota	0.0062320500985573925
d__Bacteria;p__Bacillota_A	0.002645691605452283
d__Bacteria;p__Elusimicrobiota	0.0019700161754884118
d__Bacteria;p__Gemmatimonadota	0.0010472969164440004
d__Archaea;p__Methanobacteriota;c__Methanobacteria	3.096849591724894
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia	1.1323443939621245
d__Bacteria;p__Campylobacterota;c__Campylobacteria	1.1960289147219383
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria	1.0698950923477142
d__Archaea;p__Halobacteriota;c__Methanomicrobia	0.6989798978404689
d__Bacteria;p__Bacillota_I;c__Bacilli_A	0.6962930322635031
d__Bacteria;p__Patescibacteria;c__Paceibacteria	0.6177003665872525
d__Bacteria;p__Omnitrophota;c__Koll11	0.42863687959762736
d__Bacteria;p__Desulfobacterota;c__QYQD01	0.2608138831946322
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria	0.48772680743368657
d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia	0.27375940213559624
d__Bacteria;p__Chloroflexota;c__Anaerolineae	0.22980038095929056
d__Bacteria;p__Desulfobacterota;c__Syntrophia	0.11655190018304913
d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.06507810133411399
d__Archaea;p__Thermoproteota;c__Nitrososphaeria	0.03741763841996801
d__Bacteria;p__Desulfobacterota;c__JAENJC01	0.02340793067681086
d__Bacteria;p__Actinomycetota;c__Actinomycetes	0.03161527566515326
d__Bacteria;p__Desulfobacterota;c__BSN033	0.0139674780287844
d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia	0.012161101996490363
d__Bacteria;p__Nitrospirota;c__9FT-COMBO-42-15	0.010048560534993946
d__Bacteria;p__Planctomycetota;c__Brocadiia	0.00800886533079051
d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria	0.007847336673314772
d__Bacteria;p__Chloroflexota;c__Limnocylindria	0.007158992329039078
d__Bacteria;p__Nitrospirota;c__Nitrospiria	0.00624894198430649
d__Archaea;p__Thermoplasmatota;c__E2	0.004656881752454119
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia	0.004398224751921074
d__Bacteria;p__Methylomirabilota;c__Methylomirabilia	0.0062320500985573925
d__Bacteria;p__Bacillota_A;c__Clostridia	0.002645691605452283
d__Archaea;p__Thermoplasmatota;c__JASEFT01	0.0024229298621360694
d__Bacteria;p__Patescibacteria;c__Microgenomatia	0.0028209449200991624
d__Bacteria;p__Elusimicrobiota;c__UBA8919	0.0019700161754884118
d__Bacteria;p__Actinomycetota;c__Coriobacteriia	0.0015899487461337345
d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes	0.0010472969164440004
d__Archaea;p__Halobacteriota;c__Methanosarcinia	0.000605996401248847
d__Bacteria;p__Actinomycetota;c__Thermoleophilia	0.0005722126297506534
d__Bacteria;p__Desulfobacterota;c__Desulfobacteria	0.0001277448859775444
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales	3.096849591724894
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales	1.1323443939621245
d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales	1.1960289147219383
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales	1.0316645319260709
d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales	0.6989798978404689
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales	0.6962930322635031
d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983	0.521397614445933
d__Bacteria;p__Omnitrophota;c__Koll11;o__Gygaellales	0.32313966289450274
d__Bacteria;p__Desulfobacterota;c__QYQD01;o__QYQD01	0.2608138831946322
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales	0.3126255197585493
d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales	0.27375940213559624
d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales	0.22980038095929056
d__Bacteria;p__Omnitrophota;c__Koll11;o__Pluralincolimonadales	0.10341740327026709
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Parvibaculales	0.10116233652276266
d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales	0.11655190018304913
d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__JAHIHE01	0.09372146085028552
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales	0.06748730653907892
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.042336344401533124
d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales	0.03741763841996801
d__Bacteria;p__Desulfobacterota;c__JAENJC01;o__JAENJC01	0.02340793067681086
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales	0.022741756932580858
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales	0.032795596181871396
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales	0.020845642757244744
d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033	0.0139674780287844
d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__JAAZAB01	0.012161101996490363
d__Bacteria;p__Nitrospirota;c__9FT-COMBO-42-15;o__HDB-SIOI813	0.010048560534993946
d__Bacteria;p__Planctomycetota;c__Brocadiia;o__Brocadiales	0.00800886533079051
d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63	0.007847336673314772
d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales	0.007158992329039078
d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales	0.00624894198430649
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales	0.010769632907908515
d__Archaea;p__Thermoplasmatota;c__E2;o__DHVEG-1	0.004656881752454119
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Geobacterales	0.004398224751921074
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Reyranellales	0.004361273751844925
d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Methylomirabilales	0.0062320500985573925
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales	0.003066933006320384
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Eubacteriales	0.002645691605452283
d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973	0.002581291291033852
d__Archaea;p__Thermoplasmatota;c__JASEFT01;o__JASEFT01	0.0024229298621360694
d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Daviesbacterales	0.002171663061618255
d__Bacteria;p__Elusimicrobiota;c__UBA8919;o__UBA8919	0.0019700161754884118
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales	0.0020903708614507265
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Anaerosomatales	0.0015899487461337345
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales	0.0014928204030764279
d__Bacteria;p__Omnitrophota;c__Koll11;o__Velamenicoccales	0.0010758019736456011
d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales	0.0010472969164440004
d__Bacteria;p__Omnitrophota;c__Koll11;o__Gorgyraeales	0.0010040114592119397
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Acidiferrobacterales	0.0008752108303750769
d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA1406	0.0006492818584809075
d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales	0.000605996401248847
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales	0.0005722126297506534
d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales	0.0001277448859775444
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	3.096849591724894
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfurivibrionaceae	1.1320762352758575
d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae	1.1960289147219383
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae	0.736597071660848
