Summary,,,,,,,
,,,,,,,
Sequence Details,,,,,,,
12,Exp2-D15_2025015-1500H_STD-OAc500,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
13,Exp2-D15_2025015-1500H_STD-OAc200,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
14,Exp2-D15_2025015-1500H_STD-OAc050,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
15,Exp2-D15_2025015-1500H_STD-OAc020,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
16,Exp2-D15_2025015-1500H_STD-OAc005,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
17,Exp2-D15_2025015-1500H_STD-SO4500,9.767,175.719,311.855,506.337,100.00, M 
18,Exp2-D15_2025015-1500H_STD-SO4200,9.613,60.922,165.050,180.988,100.00, M 
19,Exp2-D15_2025015-1500H_STD-SO4050,9.530,19.175,65.884,62.675,100.00, M 
20,Exp2-D15_2025015-1500H_SA1,9.633,16.740,63.047,55.772,16.96,BMB
21,Exp2-D15_2025015-1500H_SA2,9.527,16.801,63.405,55.946,17.76,BMB
22,Exp2-D15_2025015-1500H_SA3_DNU,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
23,Exp2-D15_2025015-1500H_SH1,9.243,67.256,222.032,198.941,47.19,BMB
24,Exp2-D15_2025015-1500H_SH2,9.567,63.569,211.981,188.491,47.07,BMB
25,Exp2-D15_2025015-1500H_SH3,9.900,64.495,205.104,191.117,48.36,BMB
26,Exp2-D15_2025015-1500H_SS1,9.427,36.538,130.512,111.883,32.91,BMB
27,Exp2-D15_2025015-1500H_SS2,9.600,35.100,126.242,107.808,32.99,BMB
28,Exp2-D15_2025015-1500H_SS3,9.633,33.968,122.479,104.598,33.04,BMB
29,Exp2-D15_2025015-1500H_CO1,9.670,69.148,213.496,204.302,40.70,BMB
30,Exp2-D15_2025015-1500H_CO2,9.667,64.565,203.476,191.314,39.26,BMB
31,Exp2-D15_2025015-1500H_CO3,9.660,58.889,188.629,175.226,39.72,BMB
32,Exp2-D15_2025015-1500H_CL1,9.563,14.252,53.270,48.721,16.32,BMB
33,Exp2-D15_2025015-1500H_CL2,9.547,14.197,53.054,48.564,16.22,BMB
34,Exp2-D15_2025015-1500H_CL3,9.563,14.167,52.923,48.481,16.24,BMB
35,Exp2-D15_2025015-1500H_STD-BLANK,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
36,LEACHINGEXP-D6-SB1,9.623,46.941,157.131,141.366,94.14, M 
37,LEACHINGEXP-D6-SN1,9.610,41.783,141.702,126.747,92.20, M 
38,LEACHINGEXP-D6-CB1,9.673,54.838,167.811,163.746,65.70, M 
39,LEACHINGEXP-D6-CN1,9.580,51.887,161.682,155.383,65.73, M 
40,LEACHINGEXP-D6-BLANK_MILLIQ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
41,LEACHINGEXP-D6-BLANK_ULTRA,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
42,LEACHINGEXP-D6-SB2,9.623,47.070,157.519,141.731,94.10, M 
43,LEACHINGEXP-D6-SB3,9.600,44.767,151.002,135.204,94.03, M 
44,LEACHINGEXP-D6-SN2,9.607,41.817,141.679,126.844,92.21, M 
45,LEACHINGEXP-D6-SN3,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
46,LEACHINGEXP-D6-CB2,9.600,54.493,167.008,162.768,65.52, M 
47,LEACHINGEXP-D6-CB3,9.583,54.574,167.737,162.999,65.57, M 
48,LEACHINGEXP-D6-CN2,9.600,52.645,161.324,157.532,66.09, M 
49,LEACHINGEXP-D6-CN3,9.603,52.276,162.180,156.486,65.63, M 
50,Exp2-D15_2025015-1500H_SA3-2,9.507,17.106,62.588,56.810,17.49,BMB
51,Exp2-D15_2025015-1500H_SA3-3,9.517,16.987,62.021,56.474,17.50,BMB
